order_id,order_date,customer_id,product_id,product_category,country,region,currency_code,sales_channel,payment_method,quantity,unit_price_local,cost_per_unit_local,discount_pct
ORDCAN0008366,01/12/2025,CUST00239,PROD0096,Fashion,Canada,North America,CAD,Online,PayPal,2,76.32,41.7,
ORDCAN0008367,10/08/2025,CUST00131,PROD0024,Electronics,Canada,North America,CAD,In-Store,Card,6,955.75,492.74,0.19
ORDCAN0008368,29/05/2025,CUST00164,PROD0172,Beauty,Canada,North America,CAD,Online,Card,8,91.51,44.24,0.27
ORDCAN0008369,20/08/2025,CUST00054,PROD0135,Home,Canada,North America,CAD,Online,Card,4,75.91,44.17,0.03
ORDCAN0008370,26/02/2025,CUST00408,PROD0016,Electronics,Canada,North America,CAD,In-Store,PayPal,5,2161.83,1407.04,0.3
ORDCAN0008371,10/02/2025,CUST00282,PROD0171,Beauty,Canada,North America,CAD,Online,Apple Pay,4,42.94,19.32,0.26
ORDCAN0008365,2025-03-20,CUST00218,PROD0013,Electronics,Canada,North America,CAD,Online,Bank Transfer,5,2488.53,1620.65,0.27
ORDCAN0008372,16/02/2025,CUST00473,PROD0065,Fashion,Canada,North America,CAD,In-Store,Cash,9,327.8,169.01,0.28
ORDCAN0008373,2025-09-10,CUST00442,PROD0173,Beauty,Canada,North America,CAD,Online,Card,1,75.4,32.91,0.02
ORDCAN0008374,2025-07-01,CUST00198,PROD0194,Sports,Canada,North America,CAD,In-Store,Card,2,127.48,66.29,0.04
ORDCAN0008375,2025-06-06,CUST00366,PROD0119,Home,Canada,North America,CAD,Online,Cash,9,66.77,37.74,0.05
ORDCAN0008376,02/06/2025,CUST00307,PROD0161,Beauty,Canada,North America,CAD,In-Store,PayPal,1,85.69,41.46,0.01
ORDCAN0008377,10/08/2025,CUST00107,PROD0018,Electronics,Canada,North America,CAD,In-Store,Bank Transfer,10,1215.62,726.73,0.11
ORDCAN0008378,12/02/2025,CUST00093,PROD0111,Home,Canada,North America,CAD,In-Store,Apple Pay,8,555.57,284.48,0.11
ORDCAN0008379,2025-09-25,CUST00103,PROD0127,Home,Canada,North America,CAD,Online,Apple Pay,10,262.72,122.93,0.1
ORDCAN0008380,13/07/2025,CUST00348,PROD0180,Sports,Canada,North America,CAD,Online,Cash,6,338.76,183.71,0.0
ORDCAN0008381,2025-12-25,CUST00251,PROD0103,Fashion,Canada,North America,CAD,Mobile,PayPal,6,258.6,123.59,0.26
ORDCAN0008382,2025-08-19,CUST00426,PROD0125,Home,Canada,North America,CAD,Online,Card,4,259.72,128.38,0.22
ORDCAN0008383,04/24/2025,CUST00041,PROD0071,Fashion,Canada,North America,CAD,Online,Card,9,256.78,114.04,0.03
ORDCAN0008384,10/08/2025,CUST00180,PROD0028,Electronics,Canada,North America,CAD,Online,Cash,8,209.48,123.05,0.03
ORDCAN0008385,11/01/2025,CUST00134,PROD0012,Electronics,Canada,North America,CAD,Online,PayPal,8,719.96,482.81,0.26
ORDCAN0008386,02/16/2025,CUST00124,PROD0196,Sports,Canada,North America,CAD,In-Store,PayPal,10,211.17,106.75,0.15
ORDCAN0008387,19/12/2025,CUST00300,PROD0132,Home,Canada,North America,CAD,In-Store,Bank Transfer,3,317.06,185.6,0.27
ORDCAN0008388,07/19/2025,CUST00045,PROD0111,Home,Canada,North America,CAD,Online,Card,6,391.13,222.92,0.11
ORDCAN0008389,11/06/2025,CUST00339,PROD0039,Electronics,Canada,North America,CAD,Online,PayPal,3,333.7,171.91,0.09
ORDCAN0008390,12/12/2025,CUST00360,PROD0067,Fashion,Canada,North America,CAD,Online,PayPal,6,347.9,165.9,0.01
ORDCAN0008391,08/02/2025,CUST00067,PROD0080,Fashion,Canada,North America,CAD,Online,Card,6,348.69,148.71,0.09
ORDCAN0008392,2025-04-01,CUST00235,PROD0059,Electronics,Canada,North America,CAD,In-Store,Bank Transfer,6,1954.32,1012.52,0.11
ORDCAN0008393,2025-03-27,CUST00173,PROD0055,Electronics,Canada,North America,CAD,Mobile,Google Pay,1,287.3,185.8,0.1
ORDCAN0008394,03/28/2025,CUST00451,PROD0016,Electronics,Canada,North America,CAD,In-Store,Google Pay,1,2223.26,1342.73,
ORDCAN0008395,16/08/2025,CUST00322,PROD0111,Home,Canada,North America,CAD,In-Store,PayPal,2,573.68,262.62,0.06
ORDCAN0008396,2025-10-24,CUST00118,PROD0068,Fashion,Canada,North America,CAD,In-Store,Card,5,216.9,83.95,0.2
ORDCAN0008397,08/04/2025,CUST00114,PROD0041,Electronics,Canada,North America,CAD,Online,PayPal,9,601.51,341.23,0.21
ORDCAN0008398,2025-04-19,CUST00061,PROD0088,Fashion,Canada,North America,CAD,Mobile,PayPal,3,188.7,84.82,0.02
ORDCAN0008399,2025-02-03,CUST00272,PROD0020,Electronics,Canada,North America,CAD,In-Store,Card,7,1824.0,965.96,0.17
ORDCAN0008400,06/20/2025,CUST00059,PROD0010,Electronics,Canada,North America,CAD,In-Store,PayPal,8,2043.9,1258.9,0.3
ORDCAN0008401,10/21/2025,CUST00368,PROD0162,Beauty,Canada,North America,CAD,In-Store,Card,9,57.38,19.65,0.02
ORDCAN0008402,20/12/2025,CUST00451,PROD0155,Beauty,Canada,North America,CAD,Mobile,Bank Transfer,8,49.22,21.03,0.17
ORDCAN0008403,12/31/2025,CUST00046,PROD0027,Electronics,Canada,North America,CAD,Online,Bank Transfer,8,1236.37,767.28,0.17
ORDCAN0008404,2025-12-14,CUST00012,PROD0124,Home,Canada,North America,CAD,In-Store,PayPal,6,155.46,87.34,0.07
ORDCAN0008405,07/08/2025,CUST00018,PROD0145,Home,Canada,North America,CAD,Online,Card,8,196.62,110.01,0.15
ORDCAN0008406,01/12/2025,CUST00026,PROD0151,Beauty,Canada,North America,CAD,Online,Cash,9,29.22,10.06,0.26
ORDCAN0008407,06/02/2025,CUST00373,PROD0042,Electronics,Canada,North America,CAD,Online,Card,3,465.34,260.65,0.1
ORDCAN0008408,21/06/2025,CUST00020,PROD0123,Home,Canada,North America,CAD,Online,Card,2,482.2,254.39,0.16
ORDCAN0008409,05/22/2025,CUST00166,PROD0186,Sports,Canada,North America,CAD,Online,PayPal,8,320.41,178.99,0.23
ORDCAN0008410,12/06/2025,CUST00286,PROD0068,Fashion,Canada,North America,CAD,In-Store,PayPal,3,210.74,108.97,0.29
ORDCAN0008411,04/28/2025,CUST00178,PROD0076,Fashion,Canada,North America,CAD,Online,PayPal,6,240.41,129.39,0.08
ORDCAN0008412,02/19/2025,CUST00406,PROD0122,Home,Canada,North America,CAD,In-Store,Card,1,502.66,285.68,0.07
ORDCAN0008413,05/08/2025,CUST00232,PROD0010,Electronics,Canada,North America,CAD,In-Store,PayPal,2,2264.18,1203.74,0.28
ORDCAN0008414,2025-03-16,CUST00019,PROD0001,Electronics,Canada,North America,CAD,Mobile,Apple Pay,7,2151.99,1455.39,0.16
ORDCAN0008415,2025-06-18,CUST00415,PROD0192,Sports,Canada,North America,CAD,In-Store,Apple Pay,1,317.37,127.83,0.06
ORDCAN0008416,03/17/2025,CUST00009,PROD0014,Electronics,Canada,North America,CAD,Online,Cash,8,1002.14,520.6,0.04
ORDCAN0008417,05/01/2025,CUST00213,PROD0058,Electronics,Canada,North America,CAD,Online,Card,5,1040.47,629.85,0.07
ORDCAN0008418,14/12/2025,CUST00441,PROD0093,Fashion,Canada,North America,CAD,Mobile,Apple Pay,7,242.49,95.49,0.16
ORDCAN0008419,02/25/2025,CUST00036,PROD0083,Fashion,Canada,North America,CAD,In-Store,Bank Transfer,9,315.18,128.99,0.29
ORDCAN0008420,25/06/2025,CUST00364,PROD0053,Electronics,Canada,North America,CAD,Mobile,Card,3,1786.17,984.03,0.05
ORDCAN0008421,2025-01-12,CUST00193,PROD0198,Sports,Canada,North America,CAD,Mobile,Bank Transfer,8,240.97,109.03,0.04
ORDCAN0008422,08/19/2025,CUST00396,PROD0019,Electronics,Canada,North America,CAD,Online,Cash,9,784.15,407.71,0.29
ORDCAN0008423,06/16/2025,CUST00030,PROD0074,Fashion,Canada,North America,CAD,Online,Card,4,116.23,57.2,0.26
ORDCAN0008424,10/30/2025,CUST00144,PROD0032,Electronics,Canada,North America,CAD,Online,Google Pay,10,2157.49,1224.26,0.28
ORDCAN0008425,2025-06-27,CUST00366,PROD0171,Beauty,Canada,North America,CAD,In-Store,Card,5,168.71,56.76,0.04
ORDCAN0008426,27/09/2025,CUST00320,PROD0085,Fashion,Canada,North America,CAD,Online,Apple Pay,4,211.25,115.19,
ORDCAN0008427,2025-12-10,CUST00236,PROD0171,Beauty,Canada,North America,CAD,Online,Card,9,44.7,15.68,0.24
ORDCAN0008428,2025-01-27,CUST00274,PROD0115,Home,Canada,North America,CAD,Online,Card,9,537.9,286.02,0.28
ORDCAN0008429,08/26/2025,CUST00420,PROD0100,Fashion,Canada,North America,CAD,Online,Card,1,339.02,174.17,0.18
ORDCAN0008430,2025-08-25,CUST00364,PROD0044,Electronics,Canada,North America,CAD,Online,Card,3,2083.04,1128.87,0.03
ORDCAN0008431,05/28/2025,CUST00146,PROD0095,Fashion,Canada,North America,CAD,In-Store,Apple Pay,4,32.95,12.94,0.07
ORDCAN0008432,24/04/2025,CUST00033,PROD0020,Electronics,Canada,North America,CAD,Online,Bank Transfer,10,539.43,324.16,0.07
ORDCAN0008433,2025-02-05,CUST00246,PROD0127,Home,Canada,North America,CAD,Online,Card,4,358.35,162.88,0.06
ORDCAN0008434,17/05/2025,CUST00176,PROD0168,Beauty,Canada,North America,CAD,Online,Card,4,141.04,64.97,0.09
ORDCAN0008435,07/30/2025,CUST00467,PROD0101,Fashion,Canada,North America,CAD,In-Store,Apple Pay,-1,189.22,95.21,0.14
ORDCAN0008436,2025-11-11,CUST00016,PROD0028,Electronics,Canada,North America,CAD,In-Store,Apple Pay,-2,1269.21,836.69,0.1
ORDCAN0008437,06/17/2025,CUST00096,PROD0095,Fashion,Canada,North America,CAD,In-Store,Card,7,201.67,95.53,0.05
ORDCAN0008438,2025-07-12,CUST00131,PROD0173,Beauty,Canada,North America,CAD,Online,Cash,8,76.96,34.61,0.2
ORDCAN0008439,03/08/2025,CUST00142,PROD0151,Beauty,Canada,North America,CAD,Online,Card,4,12.45,4.01,0.09
ORDCAN0008440,2025-02-28,CUST00366,PROD0100,Fashion,Canada,North America,CAD,Online,Card,5,277.66,117.4,0.01
ORDCAN0008441,07/27/2025,CUST00263,PROD0067,Fashion,Canada,North America,CAD,In-Store,PayPal,8,28.93,14.3,0.14
ORDCAN0008442,07/11/2025,CUST00320,PROD0139,Home,Canada,North America,CAD,Online,Card,3,394.7,184.49,0.02
ORDCAN0008443,2025-04-16,CUST00418,PROD0011,Electronics,Canada,North America,CAD,Mobile,PayPal,6,2196.07,1336.68,0.01
ORDCAN0008444,2025-05-21,CUST00148,PROD0177,Sports,Canada,North America,CAD,Online,Card,3,98.81,45.0,0.24
ORDCAN0008445,01/07/2025,CUST00207,PROD0199,Sports,Canada,North America,CAD,In-Store,Card,10,209.44,87.51,0.17
ORDCAN0008446,2025-04-13,CUST00135,PROD0143,Home,Canada,North America,CAD,Online,Card,2,492.55,223.25,0.15
ORDCAN0008447,09/11/2025,CUST00094,PROD0139,Home,Canada,North America,CAD,In-Store,Card,10,450.04,236.35,0.27
ORDCAN0008448,2025-09-25,CUST00003,PROD0121,Home,Canada,North America,CAD,Online,PayPal,7,315.38,169.22,0.09
ORDCAN0008449,2025-07-15,CUST00067,PROD0013,Electronics,Canada,North America,CAD,Online,Apple Pay,2,581.89,361.39,0.14
ORDCAN0008450,04/09/2025,CUST00466,PROD0014,Electronics,Canada,North America,CAD,Mobile,PayPal,5,349.45,180.31,0.29
ORDCAN0008451,01/24/2025,CUST00499,PROD0056,Electronics,Canada,North America,CAD,Online,Card,5,1072.07,550.73,0.15
ORDCAN0008452,24/05/2025,CUST00259,PROD0153,Beauty,Canada,North America,CAD,In-Store,Card,10,167.3,77.32,0.07
ORDCAN0008453,2025-03-20,CUST00204,PROD0126,Home,Canada,North America,CAD,Online,Card,6,203.54,109.13,0.14
ORDCAN0008454,2025-08-28,CUST00349,PROD0011,Electronics,Canada,North America,CAD,Mobile,Card,2,719.98,399.77,0.12
ORDCAN0008455,26/12/2025,CUST00347,PROD0010,Electronics,Canada,North America,CAD,Online,Bank Transfer,7,2058.59,1206.92,0.13
ORDCAN0008456,07/09/2025,CUST00130,PROD0066,Fashion,Canada,North America,CAD,Online,Cash,6,290.85,146.4,0.15
ORDCAN0008457,2025-08-25,CUST00362,PROD0085,Fashion,Canada,North America,CAD,Online,Card,2,398.38,155.24,0.19
ORDCAN0008458,10/01/2025,CUST00160,PROD0100,Fashion,Canada,North America,CAD,Online,Apple Pay,2,169.01,71.48,0.27
ORDCAN0008459,10/10/2025,CUST00221,PROD0062,Fashion,Canada,North America,CAD,In-Store,Bank Transfer,1,220.97,115.33,
ORDCAN0008460,2025-11-11,CUST00005,PROD0132,Home,Canada,North America,CAD,Online,Card,4,359.26,185.44,0.23
ORDCAN0008461,2025-02-08,CUST00478,PROD0016,Electronics,Canada,North America,CAD,Online,Card,8,1674.21,897.35,0.05
ORDCAN0008462,03/05/2025,CUST00380,PROD0026,Electronics,Canada,North America,CAD,Online,PayPal,3,1211.37,818.35,0.24
ORDCAN0008463,03/26/2025,CUST00313,PROD0005,Electronics,Canada,North America,CAD,Online,PayPal,10,1183.12,771.51,0.23
ORDCAN0008464,01/24/2025,CUST00038,PROD0020,Electronics,Canada,North America,CAD,Mobile,PayPal,10,2065.03,1090.16,0.16
ORDCAN0008465,05/12/2025,CUST00421,PROD0039,Electronics,Canada,North America,CAD,In-Store,Cash,9,556.09,373.25,0.22
ORDCAN0008466,10/11/2025,CUST00428,PROD0162,Beauty,Canada,North America,CAD,Mobile,Card,8,77.11,31.62,0.12
ORDCAN0008467,2025-07-11,CUST00197,PROD0132,Home,Canada,North America,CAD,In-Store,PayPal,5,104.08,51.14,0.05
ORDCAN0008468,10/16/2025,CUST00452,PROD0037,Electronics,Canada,North America,CAD,Mobile,Card,1,1418.62,842.77,0.07
ORDCAN0008469,2025-09-02,CUST00214,PROD0097,Fashion,Canada,North America,CAD,Online,Card,5,246.56,131.84,0.15
ORDCAN0008470,28/10/2025,CUST00078,PROD0156,Beauty,Canada,North America,CAD,In-Store,PayPal,3,26.54,12.39,0.09
ORDCAN0008471,2025-05-20,CUST00495,PROD0149,Beauty,Canada,North America,CAD,In-Store,Card,1,157.01,57.82,0.1
ORDCAN0008472,2025-05-07,CUST00243,PROD0092,Fashion,Canada,North America,CAD,Online,Card,10,205.58,78.6,0.14
ORDCAN0008473,02/11/2025,CUST00018,PROD0161,Beauty,Canada,North America,CAD,Online,PayPal,3,166.41,68.89,
ORDCAN0008474,10/07/2025,CUST00182,PROD0080,Fashion,Canada,North America,CAD,Online,Apple Pay,6,312.96,131.57,0.11
ORDCAN0008475,03/22/2025,CUST00433,PROD0134,Home,Canada,North America,CAD,Online,Card,1,422.03,210.27,
ORDCAN0008476,02/18/2025,CUST00181,PROD0173,Beauty,Canada,North America,CAD,In-Store,Cash,5,114.38,41.94,0.06
ORDCAN0008477,2025-05-31,CUST00497,PROD0099,Fashion,Canada,North America,CAD,Online,Apple Pay,8,209.82,83.74,0.07
ORDCAN0008478,2025-06-05,CUST00106,PROD0190,Sports,Canada,North America,CAD,Mobile,Card,3,25.38,13.57,0.11
ORDCAN0008479,11/29/2025,CUST00144,PROD0055,Electronics,Canada,North America,CAD,Online,Apple Pay,7,1784.58,988.26,0.2
ORDCAN0008480,10/03/2025,CUST00309,PROD0113,Home,Canada,North America,CAD,Online,PayPal,3,45.48,24.59,0.09
ORDCAN0008481,01/01/2025,CUST00006,PROD0007,Electronics,Canada,North America,CAD,In-Store,PayPal,5,2066.6,1327.84,0.01
ORDCAN0008482,2025-06-24,CUST00311,PROD0054,Electronics,Canada,North America,CAD,Mobile,Card,8,661.9,436.75,0.05
ORDCAN0008483,23/07/2025,CUST00477,PROD0055,Electronics,Canada,North America,CAD,Online,Card,5,2123.38,1346.9,0.02
ORDCAN0008484,08/08/2025,CUST00144,PROD0169,Beauty,Canada,North America,CAD,Online,Card,8,156.35,60.58,0.12
ORDCAN0008485,11/29/2025,CUST00190,PROD0053,Electronics,Canada,North America,CAD,Mobile,Google Pay,9,1088.57,599.49,0.08
ORDCAN0008486,05/13/2025,CUST00207,PROD0023,Electronics,Canada,North America,CAD,Online,PayPal,1,2395.47,1293.73,0.03
ORDCAN0008487,2025-03-30,CUST00051,PROD0102,Fashion,Canada,North America,CAD,Online,Google Pay,6,265.88,129.38,0.22
ORDCAN0008488,11/03/2025,CUST00340,PROD0188,Sports,Canada,North America,CAD,Mobile,PayPal,9,277.51,149.06,0.1
ORDCAN0008489,2025-07-02,CUST00491,PROD0173,Beauty,Canada,North America,CAD,Mobile,PayPal,9,64.85,30.35,0.19
ORDCAN0008490,2025-07-10,CUST00453,PROD0137,Home,Canada,North America,CAD,Mobile,Card,2,40.78,21.56,0.12
ORDCAN0008491,04/16/2025,CUST00044,PROD0092,Fashion,Canada,North America,CAD,Online,Bank Transfer,4,82.05,31.62,0.02
ORDCAN0008492,2025-03-01,CUST00360,PROD0024,Electronics,Canada,North America,CAD,Online,Card,3,2053.03,1217.93,0.01
ORDCAN0008493,10/24/2025,CUST00212,PROD0153,Beauty,Canada,North America,CAD,Mobile,Apple Pay,3,18.22,6.39,0.14
ORDCAN0008494,2025-05-06,CUST00108,PROD0017,Electronics,Canada,North America,CAD,Online,PayPal,5,964.94,494.25,0.08
ORDCAN0008495,07/14/2025,CUST00470,PROD0047,Electronics,Canada,North America,CAD,Online,Apple Pay,2,685.99,374.12,0.13
ORDCAN0008496,04/25/2025,CUST00233,PROD0028,Electronics,Canada,North America,CAD,Mobile,Apple Pay,6,1866.65,1139.15,0.12
ORDCAN0008497,12/02/2025,CUST00238,PROD0057,Electronics,Canada,North America,CAD,Online,Card,8,1119.17,590.71,0.0
ORDCAN0008498,05/19/2025,CUST00045,PROD0076,Fashion,Canada,North America,CAD,In-Store,Card,10,151.93,59.83,0.24
ORDCAN0008499,05/16/2025,CUST00001,PROD0105,Fashion,Canada,North America,CAD,Online,Bank Transfer,7,246.09,127.97,0.08
ORDCAN0008500,08/28/2025,CUST00293,PROD0182,Sports,Canada,North America,CAD,In-Store,Bank Transfer,9,205.83,111.96,0.13
ORDCAN0008501,01/21/2025,CUST00430,PROD0017,Electronics,Canada,North America,CAD,Online,Card,3,430.64,255.12,0.12
ORDCAN0008502,10/20/2025,CUST00114,PROD0022,Electronics,Canada,North America,CAD,Mobile,Google Pay,10,1180.17,679.2,0.04
ORDCAN0008503,09/09/2025,CUST00105,PROD0052,Electronics,Canada,North America,CAD,In-Store,Bank Transfer,7,1748.25,907.12,0.09
ORDCAN0008504,2025-05-11,CUST00078,PROD0005,Electronics,Canada,North America,CAD,Mobile,Card,9,656.09,388.44,0.23
ORDCAN0008505,16/08/2025,CUST00306,PROD0024,Electronics,Canada,North America,CAD,In-Store,Card,1,912.29,548.6,0.25
ORDCAN0008464,10/24/2025,CUST00059,PROD0047,Electronics,Canada,North America,CAD,Online,PayPal,5,382.75,239.07,0.2
ORDCAN0008506,2025-09-03,CUST00189,PROD0102,Fashion,Canada,North America,CAD,Online,Google Pay,7,300.4,156.89,0.03
ORDCAN0008507,02/08/2025,CUST00130,PROD0156,Beauty,Canada,North America,CAD,In-Store,Apple Pay,8,60.97,29.47,0.11
ORDCAN0008508,08/22/2025,CUST00230,PROD0005,Electronics,Canada,North America,CAD,Online,Bank Transfer,4,1058.0,672.32,0.29
ORDCAN0008509,30/01/2025,CUST00472,PROD0057,Electronics,Canada,North America,CAD,Mobile,Card,2,275.55,174.87,0.22
ORDCAN0008510,10/02/2025,CUST00047,PROD0023,Electronics,Canada,North America,CAD,Online,PayPal,4,387.15,246.1,0.07
ORDCAN0008511,09/12/2025,CUST00433,PROD0068,Fashion,Canada,North America,CAD,Online,Card,9,59.48,22.68,0.09
ORDCAN0008512,07/16/2025,CUST00190,PROD0064,Fashion,Canada,North America,CAD,In-Store,Google Pay,10,297.99,148.12,0.13
ORDCAN0008513,01/04/2025,CUST00400,PROD0164,Beauty,Canada,North America,CAD,Mobile,Google Pay,8,18.51,8.58,0.07
ORDCAN0008514,09/20/2025,CUST00166,PROD0101,Fashion,Canada,North America,CAD,Online,Cash,10,285.73,121.45,0.1
ORDCAN0008515,2025-02-20,CUST00417,PROD0121,Home,Canada,North America,CAD,Online,Google Pay,2,495.8,230.3,0.03
ORDCAN0008516,01/03/2025,CUST00027,PROD0108,Home,Canada,North America,CAD,Online,PayPal,8,376.99,217.11,0.09
ORDCAN0008517,2025-05-30,CUST00083,PROD0065,Fashion,Canada,North America,CAD,In-Store,Apple Pay,8,376.72,166.8,0.28
ORDCAN0008518,13/08/2025,CUST00210,PROD0060,Electronics,Canada,North America,CAD,Online,Card,3,1637.57,1093.92,0.04
ORDCAN0008519,01/03/2025,CUST00282,PROD0088,Fashion,Canada,North America,CAD,Mobile,Apple Pay,1,340.93,130.75,0.0
ORDCAN0008520,01/06/2025,CUST00273,PROD0180,Sports,Canada,North America,CAD,In-Store,Card,6,291.86,123.51,0.03
ORDCAN0008521,28/03/2025,CUST00265,PROD0099,Fashion,Canada,North America,CAD,Online,Cash,5,238.65,102.61,0.23
ORDCAN0008522,10/06/2025,CUST00402,PROD0038,Electronics,Canada,North America,CAD,Online,PayPal,5,856.23,441.16,0.29
ORDCAN0008523,11/13/2025,CUST00320,PROD0024,Electronics,Canada,North America,CAD,Online,Card,4,711.34,392.81,0.16
ORDCAN0008524,2025-05-09,CUST00424,PROD0074,Fashion,Canada,North America,CAD,Online,Google Pay,7,308.21,139.57,0.01
ORDCAN0008525,08/11/2025,CUST00243,PROD0064,Fashion,Canada,North America,CAD,Online,PayPal,8,71.38,36.04,0.05
ORDCAN0008526,10/30/2025,CUST00432,PROD0058,Electronics,Canada,North America,CAD,Online,Bank Transfer,4,2486.04,1468.77,0.07
ORDCAN0008527,26/12/2025,CUST00429,PROD0132,Home,Canada,North America,CAD,In-Store,Card,6,417.47,196.78,0.17
ORDCAN0008528,06/24/2025,CUST00447,PROD0064,Fashion,Canada,North America,CAD,Online,Card,2,185.4,93.47,0.23
ORDCAN0008529,12/16/2025,CUST00257,PROD0195,Sports,Canada,North America,CAD,Online,Card,1,62.1,32.36,0.1
ORDCAN0008530,2025-10-11,CUST00366,PROD0089,Fashion,Canada,North America,CAD,Online,Apple Pay,2,278.79,132.08,0.16
ORDCAN0008531,2025-02-12,CUST00090,PROD0119,Home,Canada,North America,CAD,Mobile,PayPal,5,283.47,155.89,0.17
ORDCAN0008532,18/07/2025,CUST00124,PROD0003,Electronics,Canada,North America,CAD,Mobile,Google Pay,2,2286.13,1204.92,0.16
ORDCAN0008533,2025-04-13,CUST00390,PROD0062,Fashion,Canada,North America,CAD,In-Store,Card,3,153.36,84.21,0.12
ORDCAN0008534,2025-09-22,CUST00417,PROD0091,Fashion,Canada,North America,CAD,Online,Apple Pay,7,387.22,188.78,0.08
ORDCAN0008535,2025-05-19,CUST00151,PROD0106,Home,Canada,North America,CAD,In-Store,Apple Pay,5,525.03,285.47,0.16
ORDCAN0008536,02/13/2025,CUST00394,PROD0056,Electronics,Canada,North America,CAD,In-Store,Bank Transfer,10,920.39,617.51,0.11
ORDCAN0008537,21/03/2025,CUST00026,PROD0070,Fashion,Canada,North America,CAD,In-Store,Bank Transfer,9,396.02,208.79,
ORDCAN0008538,01/09/2025,CUST00088,PROD0001,Electronics,Canada,North America,CAD,In-Store,PayPal,10,1132.37,585.49,0.13
ORDCAN0008539,05/30/2025,CUST00245,PROD0032,Electronics,Canada,North America,CAD,In-Store,Apple Pay,9,1515.14,807.16,0.24
ORDCAN0008540,18/08/2025,CUST00167,PROD0063,Fashion,Canada,North America,CAD,Mobile,Apple Pay,2,210.47,81.03,0.07
ORDCAN0008541,10/03/2025,CUST00349,PROD0127,Home,Canada,North America,CAD,Online,Card,5,95.96,57.28,0.14
ORDCAN0008542,10/30/2025,CUST00275,PROD0021,Electronics,Canada,North America,CAD,In-Store,Apple Pay,9,911.51,570.87,0.0
ORDCAN0008543,22/11/2025,CUST00193,PROD0185,Sports,Canada,North America,CAD,Online,Apple Pay,3,303.73,159.5,0.28
ORDCAN0008544,04/02/2025,CUST00138,PROD0004,Electronics,Canada,North America,CAD,Online,Card,4,968.19,577.14,0.23
ORDCAN0008545,2025-02-20,CUST00034,PROD0052,Electronics,Canada,North America,CAD,Online,PayPal,9,180.72,100.66,0.26
ORDCAN0008546,04/27/2025,CUST00039,PROD0120,Home,Canada,North America,CAD,Mobile,Card,2,44.17,25.78,0.13
ORDCAN0008547,04/04/2025,CUST00159,PROD0162,Beauty,Canada,North America,CAD,Online,Cash,6,81.23,37.34,0.06
ORDCAN0008548,2025-09-11,CUST00460,PROD0024,Electronics,Canada,North America,CAD,In-Store,Apple Pay,5,2352.27,1241.08,0.21
