order_id,order_date,customer_id,product_id,product_category,country,region,currency_code,sales_channel,payment_method,quantity,unit_price_local,cost_per_unit_local,discount_pct
ORDAUS0010847,03/01/2025,CUST00428,PROD0082,Fashion,Australia,Asia-Pacific,AUD,Mobile,Apple Pay,7,157.58,74.82,0.06
ORDAUS0010848,2025-08-08,CUST00135,PROD0043,Electronics,Australia,Asia-Pacific,AUD,In-Store,Card,6,1925.26,1271.95,0.14
ORDAUS0010849,2025-01-09,CUST00017,PROD0058,Electronics,Australia,Asia-Pacific,AUD,In-Store,Cash,5,1978.87,1150.38,0.22
ORDAUS0010850,21/09/2025,CUST00044,PROD0175,Beauty,Australia,Asia-Pacific,AUD,Online,Bank Transfer,10,103.29,42.8,0.16
ORDAUS0010851,05/23/2025,CUST00348,PROD0193,Sports,Australia,Asia-Pacific,AUD,In-Store,PayPal,5,113.54,51.58,0.04
ORDAUS0010852,2025-05-12,CUST00424,PROD0025,Electronics,Australia,Asia-Pacific,AUD,Mobile,Bank Transfer,1,332.4,178.39,0.23
ORDAUS0010819,06/26/2025,CUST00314,PROD0170,Beauty,Australia,Asia-Pacific,AUD,Mobile,Google Pay,9,35.18,12.33,0.09
ORDAUS0010853,28/09/2025,CUST00346,PROD0128,Home,Australia,Asia-Pacific,AUD,In-Store,PayPal,6,498.05,216.98,
ORDAUS0010854,2025-08-24,CUST00176,PROD0177,Sports,Australia,Asia-Pacific,AUD,Online,PayPal,8,78.18,39.26,0.22
ORDAUS0010855,20/09/2025,CUST00203,PROD0087,Fashion,Australia,Asia-Pacific,AUD,Online,Card,8,225.93,96.87,0.17
ORDAUS0010856,2025-12-03,CUST00352,PROD0002,Electronics,Australia,Asia-Pacific,AUD,In-Store,Apple Pay,2,596.07,389.61,0.09
ORDAUS0010857,2025-03-06,CUST00151,PROD0032,Electronics,Australia,Asia-Pacific,AUD,In-Store,Bank Transfer,6,1620.11,1021.53,0.22
ORDAUS0010858,2025-01-28,CUST00324,PROD0008,Electronics,Australia,Asia-Pacific,AUD,Online,Card,6,980.07,598.98,0.07
ORDAUS0010859,25/06/2025,CUST00282,PROD0110,Home,Australia,Asia-Pacific,AUD,Online,Card,1,149.2,75.07,0.04
ORDAUS0010860,04/27/2025,CUST00270,PROD0015,Electronics,Australia,Asia-Pacific,AUD,Online,Card,2,2047.15,1030.77,0.23
ORDAUS0010861,13/02/2025,CUST00359,PROD0051,Electronics,Australia,Asia-Pacific,AUD,Mobile,Card,3,1283.91,769.95,0.25
ORDAUS0010843,2025-01-22,CUST00354,PROD0039,Electronics,Australia,Asia-Pacific,AUD,Mobile,Bank Transfer,3,460.52,272.33,0.02
ORDAUS0010862,2025-05-06,CUST00130,PROD0187,Sports,Australia,Asia-Pacific,AUD,Online,Card,8,281.97,132.79,0.06
ORDAUS0010863,08/05/2025,CUST00271,PROD0115,Home,Australia,Asia-Pacific,AUD,Online,Google Pay,7,265.5,132.88,0.22
ORDAUS0010864,02/28/2025,CUST00199,PROD0069,Fashion,Australia,Asia-Pacific,AUD,Online,Apple Pay,5,366.42,189.29,0.05
ORDAUS0010865,31/03/2025,CUST00125,PROD0051,Electronics,Australia,Asia-Pacific,AUD,In-Store,Card,3,1538.89,974.08,0.03
ORDAUS0010866,2025-09-29,CUST00309,PROD0137,Home,Australia,Asia-Pacific,AUD,Online,Google Pay,8,512.48,240.25,0.16
ORDAUS0010867,03/04/2025,CUST00346,PROD0075,Fashion,Australia,Asia-Pacific,AUD,Mobile,Card,1,58.16,26.66,0.15
ORDAUS0010868,23/05/2025,CUST00261,PROD0060,Electronics,Australia,Asia-Pacific,AUD,Mobile,Apple Pay,2,1818.34,927.88,0.25
ORDAUS0010869,03/11/2025,CUST00015,PROD0097,Fashion,Australia,Asia-Pacific,AUD,Online,Card,5,330.29,142.04,0.17
ORDAUS0010870,05/06/2025,CUST00126,PROD0038,Electronics,Australia,Asia-Pacific,AUD,In-Store,Card,3,2369.15,1554.26,0.15
ORDAUS0010852,2025-09-14,CUST00338,PROD0051,Electronics,Australia,Asia-Pacific,AUD,Online,Card,6,1995.77,1258.18,0.15
ORDAUS0010871,07/05/2025,CUST00006,PROD0010,Electronics,Australia,Asia-Pacific,AUD,In-Store,Bank Transfer,6,2203.92,1321.0,0.14
ORDAUS0010872,2025-02-17,CUST00426,PROD0076,Fashion,Australia,Asia-Pacific,AUD,In-Store,PayPal,5,134.68,54.66,0.2
ORDAUS0010873,01/11/2025,CUST00149,PROD0045,Electronics,Australia,Asia-Pacific,AUD,Online,Bank Transfer,8,765.49,506.45,0.0
ORDAUS0010874,2025-10-30,CUST00329,PROD0177,Sports,Australia,Asia-Pacific,AUD,Online,Bank Transfer,5,204.83,99.28,0.06
ORDAUS0010875,08/03/2025,CUST00274,PROD0068,Fashion,Australia,Asia-Pacific,AUD,Mobile,Card,2,290.12,113.57,0.02
ORDAUS0010876,2025-12-08,CUST00447,PROD0161,Beauty,Australia,Asia-Pacific,AUD,Online,Bank Transfer,3,44.94,19.74,0.17
ORDAUS0010877,11/06/2025,CUST00106,PROD0110,Home,Australia,Asia-Pacific,AUD,Mobile,Bank Transfer,10,162.46,92.94,0.01
ORDAUS0010878,22/05/2025,CUST00279,PROD0012,Electronics,Australia,Asia-Pacific,AUD,In-Store,Bank Transfer,9,2473.71,1586.32,0.28
ORDAUS0010879,2025-09-22,CUST00306,PROD0095,Fashion,Australia,Asia-Pacific,AUD,Mobile,Card,8,210.53,97.71,0.08
ORDAUS0010880,16/10/2025,CUST00198,PROD0071,Fashion,Australia,Asia-Pacific,AUD,Mobile,Bank Transfer,1,313.75,131.43,0.17
ORDAUS0010881,2025-01-16,CUST00051,PROD0087,Fashion,Australia,Asia-Pacific,AUD,Online,PayPal,10,63.88,32.08,0.29
ORDAUS0010882,06/19/2025,CUST00112,PROD0096,Fashion,Australia,Asia-Pacific,AUD,Mobile,PayPal,10,174.94,92.8,0.24
ORDAUS0010883,06/04/2025,CUST00016,PROD0004,Electronics,Australia,Asia-Pacific,AUD,In-Store,Card,2,2447.67,1562.56,0.12
ORDAUS0010884,02/09/2025,CUST00075,PROD0177,Sports,Australia,Asia-Pacific,AUD,In-Store,Cash,4,101.84,51.73,0.07
ORDAUS0010885,20/01/2025,CUST00321,PROD0048,Electronics,Australia,Asia-Pacific,AUD,Online,Card,5,1423.3,943.95,0.02
ORDAUS0010886,03/08/2025,CUST00298,PROD0065,Fashion,Australia,Asia-Pacific,AUD,Mobile,PayPal,4,368.93,148.62,0.05
ORDAUS0010887,07/07/2025,CUST00157,PROD0089,Fashion,Australia,Asia-Pacific,AUD,Mobile,PayPal,5,57.94,26.4,0.27
ORDAUS0010888,01/08/2025,CUST00236,PROD0173,Beauty,Australia,Asia-Pacific,AUD,In-Store,PayPal,1,57.6,19.21,0.05
ORDAUS0010889,2025-11-17,CUST00086,PROD0012,Electronics,Australia,Asia-Pacific,AUD,Online,Apple Pay,-3,2175.27,1135.32,0.02
ORDAUS0010890,2025-11-24,CUST00177,PROD0024,Electronics,Australia,Asia-Pacific,AUD,In-Store,Bank Transfer,7,1839.64,1237.01,0.15
ORDAUS0010891,09/02/2025,CUST00020,PROD0183,Sports,Australia,Asia-Pacific,AUD,Online,PayPal,10,316.93,178.36,0.13
ORDAUS0010892,04/27/2025,CUST00189,PROD0133,Home,Australia,Asia-Pacific,AUD,In-Store,Card,1,336.43,159.7,0.09
ORDAUS0010893,04/06/2025,CUST00083,PROD0169,Beauty,Australia,Asia-Pacific,AUD,Online,Bank Transfer,10,13.96,6.67,0.12
ORDAUS0010894,08/22/2025,CUST00361,PROD0011,Electronics,Australia,Asia-Pacific,AUD,Online,Google Pay,4,523.54,318.87,0.06
ORDAUS0010895,02/28/2025,CUST00177,PROD0102,Fashion,Australia,Asia-Pacific,AUD,In-Store,Bank Transfer,10,320.37,127.05,0.09
ORDAUS0010896,11/20/2025,CUST00330,PROD0020,Electronics,Australia,Asia-Pacific,AUD,Online,Bank Transfer,5,1464.01,892.09,0.2
ORDAUS0010897,2025-11-30,CUST00155,PROD0024,Electronics,Australia,Asia-Pacific,AUD,Online,Apple Pay,2,2496.34,1509.11,0.04
ORDAUS0010898,14/03/2025,CUST00225,PROD0137,Home,Australia,Asia-Pacific,AUD,Online,Card,8,463.83,253.65,0.25
ORDAUS0010899,2025-08-02,CUST00037,PROD0128,Home,Australia,Asia-Pacific,AUD,Online,Apple Pay,8,281.24,129.23,0.12
ORDAUS0010900,2025-06-13,CUST00499,PROD0080,Fashion,Australia,Asia-Pacific,AUD,In-Store,Apple Pay,6,325.42,141.25,0.19
ORDAUS0010901,2025-02-23,CUST00163,PROD0020,Electronics,Australia,Asia-Pacific,AUD,Online,PayPal,5,856.99,568.21,
ORDAUS0010902,2025-07-10,CUST00387,PROD0086,Fashion,Australia,Asia-Pacific,AUD,Mobile,Card,5,328.24,175.32,0.04
ORDAUS0010903,11/02/2025,CUST00329,PROD0119,Home,Australia,Asia-Pacific,AUD,Online,Card,5,571.29,318.28,0.27
ORDAUS0010904,17/10/2025,CUST00046,PROD0124,Home,Australia,Asia-Pacific,AUD,Online,Apple Pay,10,568.31,305.88,0.04
ORDAUS0010905,11/05/2025,CUST00059,PROD0014,Electronics,Australia,Asia-Pacific,AUD,Online,Card,6,686.12,439.82,0.16
ORDAUS0010906,03/11/2025,CUST00275,PROD0119,Home,Australia,Asia-Pacific,AUD,Online,Apple Pay,3,234.08,127.82,0.17
ORDAUS0010907,23/05/2025,CUST00331,PROD0143,Home,Australia,Asia-Pacific,AUD,Online,Apple Pay,7,75.6,40.75,0.12
ORDAUS0010908,2025-10-03,CUST00478,PROD0146,Beauty,Australia,Asia-Pacific,AUD,Online,PayPal,1,169.52,68.03,0.03
ORDAUS0010909,02/07/2025,CUST00427,PROD0125,Home,Australia,Asia-Pacific,AUD,Online,Apple Pay,1,105.27,60.43,0.01
ORDAUS0010910,05/02/2025,CUST00278,PROD0169,Beauty,Australia,Asia-Pacific,AUD,Online,Card,8,176.89,57.48,0.14
ORDAUS0010911,16/02/2025,CUST00075,PROD0065,Fashion,Australia,Asia-Pacific,AUD,In-Store,Card,3,228.01,119.71,0.03
ORDAUS0010912,10/04/2025,CUST00198,PROD0022,Electronics,Australia,Asia-Pacific,AUD,In-Store,Google Pay,1,583.32,371.35,0.2
ORDAUS0010913,2025-06-10,CUST00122,PROD0097,Fashion,Australia,Asia-Pacific,AUD,In-Store,Bank Transfer,3,310.52,152.84,0.12
ORDAUS0010914,2025-07-01,CUST00373,PROD0084,Fashion,Australia,Asia-Pacific,AUD,Online,Google Pay,5,372.46,169.28,0.27
ORDAUS0010915,14/10/2025,CUST00039,PROD0178,Sports,Australia,Asia-Pacific,AUD,Online,PayPal,2,101.61,58.44,0.02
ORDAUS0010916,06/26/2025,CUST00484,PROD0130,Home,Australia,Asia-Pacific,AUD,Mobile,Card,9,393.0,224.27,0.15
ORDAUS0010917,2025-11-22,CUST00241,PROD0189,Sports,Australia,Asia-Pacific,AUD,Online,Card,7,128.59,62.59,0.27
ORDAUS0010918,10/28/2025,CUST00440,PROD0029,Electronics,Australia,Asia-Pacific,AUD,Mobile,Card,10,2401.56,1220.92,0.01
ORDAUS0010919,12/20/2025,CUST00040,PROD0152,Beauty,Australia,Asia-Pacific,AUD,Online,Google Pay,5,38.27,14.64,0.16
ORDAUS0010920,2025-01-10,CUST00371,PROD0047,Electronics,Australia,Asia-Pacific,AUD,Mobile,PayPal,4,1032.48,600.06,0.12
ORDAUS0010921,09/11/2025,CUST00362,PROD0197,Sports,Australia,Asia-Pacific,AUD,Online,Card,5,29.37,13.69,0.18
ORDAUS0010922,04/11/2025,CUST00363,PROD0100,Fashion,Australia,Asia-Pacific,AUD,Online,Card,10,186.38,101.51,0.23
ORDAUS0010923,23/01/2025,CUST00253,PROD0193,Sports,Australia,Asia-Pacific,AUD,Online,Card,4,239.99,129.38,0.15
ORDAUS0010924,01/19/2025,CUST00454,PROD0022,Electronics,Australia,Asia-Pacific,AUD,In-Store,Apple Pay,3,1510.6,999.68,0.11
ORDAUS0010925,26/12/2025,CUST00271,PROD0189,Sports,Australia,Asia-Pacific,AUD,Online,Bank Transfer,3,78.8,38.39,0.15
ORDAUS0010926,2025-02-07,CUST00476,PROD0148,Beauty,Australia,Asia-Pacific,AUD,Online,Card,8,124.65,52.96,0.02
ORDAUS0010927,31/12/2025,CUST00018,PROD0117,Home,Australia,Asia-Pacific,AUD,Online,Cash,6,272.04,120.18,0.11
ORDAUS0010928,2025-03-18,CUST00440,PROD0022,Electronics,Australia,Asia-Pacific,AUD,Mobile,Cash,7,1441.11,819.94,0.04
ORDAUS0010929,26/02/2025,CUST00294,PROD0008,Electronics,Australia,Asia-Pacific,AUD,Online,Apple Pay,9,463.65,307.85,0.15
ORDAUS0010930,06/18/2025,CUST00329,PROD0056,Electronics,Australia,Asia-Pacific,AUD,In-Store,Apple Pay,-1,1585.55,938.88,0.03
ORDAUS0010931,10/25/2025,CUST00473,PROD0141,Home,Australia,Asia-Pacific,AUD,Online,Card,4,96.05,53.83,0.05
ORDAUS0010932,10/20/2025,CUST00406,PROD0103,Fashion,Australia,Asia-Pacific,AUD,Mobile,PayPal,3,133.48,57.9,0.2
ORDAUS0010933,10/05/2025,CUST00043,PROD0087,Fashion,Australia,Asia-Pacific,AUD,Online,Card,7,60.1,33.0,0.18
ORDAUS0010934,06/08/2025,CUST00088,PROD0049,Electronics,Australia,Asia-Pacific,AUD,Mobile,Apple Pay,2,2163.8,1128.43,0.2
ORDAUS0010935,2025-02-23,CUST00213,PROD0142,Home,Australia,Asia-Pacific,AUD,Online,Apple Pay,1,114.14,58.49,0.09
ORDAUS0010936,26/10/2025,CUST00367,PROD0136,Home,Australia,Asia-Pacific,AUD,Mobile,Google Pay,8,398.74,202.68,0.12
ORDAUS0010937,23/12/2025,CUST00398,PROD0018,Electronics,Australia,Asia-Pacific,AUD,Online,Apple Pay,6,151.69,99.18,0.17
ORDAUS0010938,09/09/2025,CUST00113,PROD0027,Electronics,Australia,Asia-Pacific,AUD,Online,Bank Transfer,7,1890.36,948.67,0.11
ORDAUS0010939,01/11/2025,CUST00489,PROD0021,Electronics,Australia,Asia-Pacific,AUD,Mobile,PayPal,5,1207.37,712.68,0.25
ORDAUS0010940,2025-02-18,CUST00030,PROD0085,Fashion,Australia,Asia-Pacific,AUD,Online,Card,4,303.27,116.57,0.1
ORDAUS0010941,2025-12-23,CUST00009,PROD0065,Fashion,Australia,Asia-Pacific,AUD,In-Store,Bank Transfer,5,194.86,89.24,0.26
ORDAUS0010942,10/04/2025,CUST00151,PROD0137,Home,Australia,Asia-Pacific,AUD,Online,Apple Pay,6,381.49,207.79,0.23
ORDAUS0010943,24/10/2025,CUST00291,PROD0001,Electronics,Australia,Asia-Pacific,AUD,Online,PayPal,10,2265.89,1278.58,0.13
ORDAUS0010944,12/10/2025,CUST00180,PROD0133,Home,Australia,Asia-Pacific,AUD,In-Store,PayPal,5,353.8,166.91,0.19
ORDAUS0010945,2025-01-07,CUST00012,PROD0044,Electronics,Australia,Asia-Pacific,AUD,In-Store,Google Pay,2,438.5,229.17,0.15
ORDAUS0010946,15/03/2025,CUST00332,PROD0071,Fashion,Australia,Asia-Pacific,AUD,Online,Google Pay,4,343.78,171.37,0.16
ORDAUS0010947,16/06/2025,CUST00305,PROD0172,Beauty,Australia,Asia-Pacific,AUD,Online,PayPal,3,55.02,19.9,0.03
ORDAUS0010948,2025-06-01,CUST00190,PROD0074,Fashion,Australia,Asia-Pacific,AUD,Online,Bank Transfer,10,257.74,135.67,0.08
ORDAUS0010949,10/26/2025,CUST00360,PROD0080,Fashion,Australia,Asia-Pacific,AUD,Online,Google Pay,10,81.58,42.33,0.27
ORDAUS0010950,06/04/2025,CUST00238,PROD0058,Electronics,Australia,Asia-Pacific,AUD,Online,PayPal,8,1648.04,924.59,0.04
ORDAUS0010951,22/01/2025,CUST00126,PROD0134,Home,Australia,Asia-Pacific,AUD,Mobile,Card,5,218.82,107.63,0.04
ORDAUS0010952,28/12/2025,CUST00084,PROD0200,Sports,Australia,Asia-Pacific,AUD,Online,PayPal,1,220.33,119.89,0.08
ORDAUS0010953,06/30/2025,CUST00497,PROD0180,Sports,Australia,Asia-Pacific,AUD,Online,PayPal,1,107.76,44.27,0.25
ORDAUS0010954,2025-11-23,CUST00342,PROD0126,Home,Australia,Asia-Pacific,AUD,In-Store,Bank Transfer,8,572.28,253.92,0.23
ORDAUS0010955,30/09/2025,CUST00149,PROD0050,Electronics,Australia,Asia-Pacific,AUD,Online,PayPal,5,2047.19,1148.16,0.14
ORDAUS0010956,2025-06-16,CUST00013,PROD0095,Fashion,Australia,Asia-Pacific,AUD,Online,Card,7,344.63,140.46,0.13
ORDAUS0010957,06/11/2025,CUST00425,PROD0052,Electronics,Australia,Asia-Pacific,AUD,In-Store,Card,6,207.66,109.93,0.1
ORDAUS0010958,02/27/2025,CUST00486,PROD0024,Electronics,Australia,Asia-Pacific,AUD,In-Store,Card,10,2008.2,1213.43,0.16
ORDAUS0010959,26/12/2025,CUST00500,PROD0017,Electronics,Australia,Asia-Pacific,AUD,In-Store,PayPal,6,296.38,156.14,0.27
ORDAUS0010960,09/11/2025,CUST00221,PROD0059,Electronics,Australia,Asia-Pacific,AUD,Online,Google Pay,8,1405.32,825.98,0.06
ORDAUS0010961,2025-01-10,CUST00448,PROD0131,Home,Australia,Asia-Pacific,AUD,In-Store,PayPal,10,209.73,119.31,0.26
ORDAUS0010962,11/26/2025,CUST00247,PROD0034,Electronics,Australia,Asia-Pacific,AUD,Online,Bank Transfer,3,1826.74,1219.08,0.23
ORDAUS0010963,25/02/2025,CUST00073,PROD0137,Home,Australia,Asia-Pacific,AUD,Online,Card,9,551.73,271.11,0.2
ORDAUS0010964,2025-03-06,CUST00139,PROD0022,Electronics,Australia,Asia-Pacific,AUD,Online,Card,6,2420.47,1299.69,0.09
ORDAUS0010965,04/05/2025,CUST00126,PROD0047,Electronics,Australia,Asia-Pacific,AUD,Mobile,Card,7,748.13,392.58,0.21
ORDAUS0010966,2025-01-25,CUST00337,PROD0061,Fashion,Australia,Asia-Pacific,AUD,Online,Card,1,130.09,64.84,0.2
ORDAUS0010967,2025-03-28,CUST00418,PROD0085,Fashion,Australia,Asia-Pacific,AUD,In-Store,Google Pay,8,132.26,61.99,0.22
ORDAUS0010968,10/12/2025,CUST00189,PROD0185,Sports,Australia,Asia-Pacific,AUD,In-Store,Card,6,208.36,108.67,0.25
ORDAUS0010969,26/05/2025,CUST00080,PROD0138,Home,Australia,Asia-Pacific,AUD,Online,Bank Transfer,2,295.82,128.21,0.26
ORDAUS0010970,09/27/2025,CUST00427,PROD0005,Electronics,Australia,Asia-Pacific,AUD,Online,Apple Pay,5,1844.41,1081.7,0.14
ORDAUS0010971,27/03/2025,CUST00385,PROD0169,Beauty,Australia,Asia-Pacific,AUD,Mobile,Card,7,34.77,11.32,0.24
ORDAUS0010972,2025-06-06,CUST00415,PROD0070,Fashion,Australia,Asia-Pacific,AUD,In-Store,Card,10,190.54,81.36,0.22
ORDAUS0010973,07/01/2025,CUST00459,PROD0155,Beauty,Australia,Asia-Pacific,AUD,In-Store,Card,9,139.38,67.3,
ORDAUS0010974,2025-11-16,CUST00150,PROD0113,Home,Australia,Asia-Pacific,AUD,In-Store,Google Pay,8,250.43,143.63,0.1
ORDAUS0010975,01/22/2025,CUST00147,PROD0121,Home,Australia,Asia-Pacific,AUD,In-Store,Card,1,207.07,112.94,0.1
ORDAUS0010976,09/30/2025,CUST00425,PROD0191,Sports,Australia,Asia-Pacific,AUD,Mobile,Card,5,49.39,21.44,0.18
ORDAUS0010977,04/05/2025,CUST00336,PROD0050,Electronics,Australia,Asia-Pacific,AUD,Online,Apple Pay,4,928.84,522.06,0.09
ORDAUS0010978,2025-04-09,CUST00405,PROD0109,Home,Australia,Asia-Pacific,AUD,Online,Google Pay,1,198.91,91.03,0.22
ORDAUS0010979,04/03/2025,CUST00399,PROD0070,Fashion,Australia,Asia-Pacific,AUD,Mobile,Google Pay,3,397.49,214.21,0.05
ORDAUS0010980,02/07/2025,CUST00160,PROD0004,Electronics,Australia,Asia-Pacific,AUD,In-Store,Apple Pay,9,1980.06,1139.09,0.23
ORDAUS0010981,2025-03-25,CUST00050,PROD0048,Electronics,Australia,Asia-Pacific,AUD,Mobile,Card,2,2434.2,1288.08,0.21
ORDAUS0010982,2025-04-25,CUST00346,PROD0005,Electronics,Australia,Asia-Pacific,AUD,Mobile,Card,6,396.7,205.07,0.18
ORDAUS0010983,2025-11-13,CUST00454,PROD0193,Sports,Australia,Asia-Pacific,AUD,Online,Card,5,78.3,31.37,0.1
ORDAUS0010984,2025-11-10,CUST00214,PROD0132,Home,Australia,Asia-Pacific,AUD,In-Store,Google Pay,4,464.22,229.17,0.09
ORDAUS0010985,11/25/2025,CUST00247,PROD0158,Beauty,Australia,Asia-Pacific,AUD,In-Store,PayPal,9,90.48,36.6,0.13
ORDAUS0010986,18/03/2025,CUST00419,PROD0167,Beauty,Australia,Asia-Pacific,AUD,Online,Card,9,60.86,19.59,0.27
ORDAUS0010987,2025-09-04,CUST00096,PROD0045,Electronics,Australia,Asia-Pacific,AUD,Online,Apple Pay,2,208.91,138.23,0.15
ORDAUS0010988,05/27/2025,CUST00264,PROD0113,Home,Australia,Asia-Pacific,AUD,Online,Apple Pay,5,583.25,301.72,0.15
ORDAUS0010989,2025-11-12,CUST00365,PROD0175,Beauty,Australia,Asia-Pacific,AUD,Online,Apple Pay,1,61.18,27.64,0.05
ORDAUS0010834,2025-09-10,CUST00388,PROD0003,Electronics,Australia,Asia-Pacific,AUD,Online,Bank Transfer,1,1817.88,1067.51,0.06
ORDAUS0010990,2025-09-29,CUST00335,PROD0150,Beauty,Australia,Asia-Pacific,AUD,In-Store,Card,8,49.88,21.36,0.08
