order_id,order_date,customer_id,product_id,product_category,country,region,currency_code,sales_channel,payment_method,quantity,unit_price_local,cost_per_unit_local,discount_pct
ORDUAE0013338,10/26/2025,CUST00248,PROD0119,Home,UAE,Middle East,AED,In-Store,Bank Transfer,7,281.06,150.93,0.26
ORDUAE0013339,15/05/2025,CUST00466,PROD0047,Electronics,UAE,Middle East,AED,In-Store,Card,6,202.94,118.59,0.0
ORDUAE0013340,06/30/2025,CUST00123,PROD0110,Home,UAE,Middle East,AED,In-Store,Google Pay,8,587.57,312.37,0.09
ORDUAE0013341,01/21/2025,CUST00409,PROD0024,Electronics,UAE,Middle East,AED,In-Store,Google Pay,10,2112.11,1208.0,0.2
ORDUAE0013342,04/21/2025,CUST00393,PROD0171,Beauty,UAE,Middle East,AED,Online,Cash,10,169.68,71.2,0.27
ORDUAE0013343,2025-12-10,CUST00367,PROD0052,Electronics,UAE,Middle East,AED,In-Store,Card,8,1838.25,1024.28,0.04
ORDUAE0013344,24/07/2025,CUST00123,PROD0132,Home,UAE,Middle East,AED,Online,Google Pay,5,361.97,201.37,0.21
ORDUAE0013345,2025-11-20,CUST00409,PROD0176,Sports,UAE,Middle East,AED,Online,Apple Pay,1,156.87,65.31,0.27
ORDUAE0013346,2025-03-26,CUST00073,PROD0083,Fashion,UAE,Middle East,AED,Mobile,Card,5,214.13,94.47,0.2
ORDUAE0013347,30/05/2025,CUST00365,PROD0001,Electronics,UAE,Middle East,AED,Mobile,Bank Transfer,3,1116.47,599.98,0.24
ORDUAE0013348,05/27/2025,CUST00115,PROD0080,Fashion,UAE,Middle East,AED,In-Store,Apple Pay,10,76.22,39.41,0.28
ORDUAE0013349,2025-06-21,CUST00230,PROD0060,Electronics,UAE,Middle East,AED,Online,PayPal,5,2320.33,1510.46,0.1
ORDUAE0013350,06/28/2025,CUST00121,PROD0162,Beauty,UAE,Middle East,AED,In-Store,Cash,1,44.66,21.22,0.13
ORDUAE0013351,2025-06-22,CUST00331,PROD0045,Electronics,UAE,Middle East,AED,In-Store,Apple Pay,7,1271.1,719.38,0.09
ORDUAE0013352,12/24/2025,CUST00290,PROD0101,Fashion,UAE,Middle East,AED,In-Store,Card,1,277.7,111.05,0.08
ORDUAE0013353,2025-11-05,CUST00228,PROD0034,Electronics,UAE,Middle East,AED,Mobile,Apple Pay,8,1707.79,903.59,0.15
ORDUAE0013354,05/11/2025,CUST00231,PROD0041,Electronics,UAE,Middle East,AED,In-Store,PayPal,4,1094.55,574.62,0.16
ORDUAE0013355,19/06/2025,CUST00440,PROD0183,Sports,UAE,Middle East,AED,In-Store,Card,8,306.52,176.4,0.2
ORDUAE0013356,08/17/2025,CUST00003,PROD0142,Home,UAE,Middle East,AED,In-Store,PayPal,2,196.1,83.03,0.14
ORDUAE0013357,2025-06-10,CUST00266,PROD0149,Beauty,UAE,Middle East,AED,Online,Card,2,87.7,32.84,0.18
ORDUAE0013358,2025-01-05,CUST00077,PROD0139,Home,UAE,Middle East,AED,Online,PayPal,7,85.42,48.21,0.08
ORDUAE0013359,2025-11-09,CUST00081,PROD0017,Electronics,UAE,Middle East,AED,Mobile,Card,8,934.7,605.71,0.28
ORDUAE0013360,04/09/2025,CUST00143,PROD0094,Fashion,UAE,Middle East,AED,In-Store,Bank Transfer,7,190.34,89.59,0.19
ORDUAE0013360,22/04/2025,CUST00234,PROD0117,Home,UAE,Middle East,AED,In-Store,PayPal,5,370.84,180.01,0.17
ORDUAE0013361,07/14/2025,CUST00262,PROD0092,Fashion,UAE,Middle East,AED,Online,PayPal,6,246.78,114.04,0.15
ORDUAE0013362,2025-08-01,CUST00328,PROD0143,Home,UAE,Middle East,AED,In-Store,Card,4,394.59,226.94,0.29
ORDUAE0013363,2025-08-05,CUST00151,PROD0150,Beauty,UAE,Middle East,AED,Online,PayPal,-1,18.66,6.02,0.18
ORDUAE0013364,2025-05-19,CUST00137,PROD0081,Fashion,UAE,Middle East,AED,Mobile,PayPal,4,54.61,22.56,0.19
ORDUAE0013365,08/24/2025,CUST00456,PROD0094,Fashion,UAE,Middle East,AED,Online,Card,5,101.86,51.33,0.13
ORDUAE0013366,29/01/2025,CUST00469,PROD0096,Fashion,UAE,Middle East,AED,In-Store,PayPal,4,276.25,107.48,0.11
ORDUAE0013367,10/24/2025,CUST00478,PROD0013,Electronics,UAE,Middle East,AED,Online,Apple Pay,9,294.55,183.52,0.25
ORDUAE0013368,08/01/2025,CUST00345,PROD0042,Electronics,UAE,Middle East,AED,Online,PayPal,1,1594.26,811.38,0.2
ORDUAE0013369,2025-12-26,CUST00163,PROD0018,Electronics,UAE,Middle East,AED,Online,Bank Transfer,8,421.99,238.64,0.13
ORDUAE0013370,19/07/2025,CUST00286,PROD0072,Fashion,UAE,Middle East,AED,Online,Card,8,277.39,140.3,0.28
ORDUAE0013371,2025-12-21,CUST00480,PROD0196,Sports,UAE,Middle East,AED,In-Store,Bank Transfer,7,264.37,142.77,0.17
ORDUAE0013372,10/27/2025,CUST00266,PROD0100,Fashion,UAE,Middle East,AED,Online,PayPal,3,274.91,134.4,0.27
ORDUAE0013373,2025-03-09,CUST00335,PROD0144,Home,UAE,Middle East,AED,Mobile,Apple Pay,9,419.58,182.89,0.25
ORDUAE0013374,19/05/2025,CUST00035,PROD0060,Electronics,UAE,Middle East,AED,In-Store,Card,1,2152.68,1380.9,0.1
ORDUAE0013375,2025-11-24,CUST00360,PROD0112,Home,UAE,Middle East,AED,Online,Google Pay,5,362.46,192.29,0.25
ORDUAE0013376,2025-10-31,CUST00157,PROD0022,Electronics,UAE,Middle East,AED,Online,Apple Pay,9,1818.12,1125.07,0.27
ORDUAE0013377,03/25/2025,CUST00040,PROD0104,Fashion,UAE,Middle East,AED,In-Store,PayPal,5,259.07,119.99,0.14
ORDUAE0013378,08/05/2025,CUST00418,PROD0152,Beauty,UAE,Middle East,AED,Online,Card,8,74.99,28.92,0.08
ORDUAE0013379,11/06/2025,CUST00022,PROD0183,Sports,UAE,Middle East,AED,Online,Bank Transfer,3,44.73,21.8,0.06
ORDUAE0013380,2025-01-27,CUST00290,PROD0116,Home,UAE,Middle East,AED,Mobile,PayPal,7,358.25,198.16,0.06
ORDUAE0013381,2025-08-10,CUST00074,PROD0018,Electronics,UAE,Middle East,AED,Online,Cash,8,858.26,504.23,0.2
ORDUAE0013382,08/18/2025,CUST00374,PROD0017,Electronics,UAE,Middle East,AED,Mobile,Card,5,1016.2,542.64,0.04
ORDUAE0013383,2025-10-15,CUST00491,PROD0093,Fashion,UAE,Middle East,AED,Online,Google Pay,10,77.95,40.82,0.24
ORDUAE0013384,23/08/2025,CUST00354,PROD0132,Home,UAE,Middle East,AED,Online,Card,1,451.23,217.39,0.26
ORDUAE0013385,04/13/2025,CUST00461,PROD0137,Home,UAE,Middle East,AED,Online,Card,3,317.41,164.38,0.23
ORDUAE0013386,11/01/2025,CUST00493,PROD0031,Electronics,UAE,Middle East,AED,Online,PayPal,8,538.76,338.01,0.29
ORDUAE0013387,03/14/2025,CUST00461,PROD0045,Electronics,UAE,Middle East,AED,Online,PayPal,4,493.02,332.72,0.01
ORDUAE0013388,10/02/2025,CUST00485,PROD0160,Beauty,UAE,Middle East,AED,Mobile,Card,10,84.88,41.93,0.2
ORDUAE0013389,04/22/2025,CUST00094,PROD0115,Home,UAE,Middle East,AED,Online,Cash,8,158.81,81.07,0.05
ORDUAE0013390,23/09/2025,CUST00007,PROD0023,Electronics,UAE,Middle East,AED,Online,Apple Pay,5,766.19,459.35,
ORDUAE0013391,2025-02-04,CUST00360,PROD0144,Home,UAE,Middle East,AED,Online,Apple Pay,2,393.93,176.15,0.2
ORDUAE0013392,24/10/2025,CUST00458,PROD0013,Electronics,UAE,Middle East,AED,In-Store,Bank Transfer,8,2014.16,1072.44,0.01
ORDUAE0013393,04/05/2025,CUST00127,PROD0140,Home,UAE,Middle East,AED,In-Store,PayPal,4,529.23,292.66,0.2
ORDUAE0013394,10/08/2025,CUST00074,PROD0184,Sports,UAE,Middle East,AED,In-Store,PayPal,8,312.27,164.1,0.26
ORDUAE0013395,2025-09-09,CUST00484,PROD0132,Home,UAE,Middle East,AED,In-Store,Card,10,301.96,127.25,0.25
ORDUAE0013396,2025-02-28,CUST00487,PROD0131,Home,UAE,Middle East,AED,In-Store,Google Pay,7,461.88,198.19,0.05
ORDUAE0013397,05/06/2025,CUST00415,PROD0059,Electronics,UAE,Middle East,AED,In-Store,PayPal,5,1173.87,744.01,0.14
ORDUAE0013398,2025-03-09,CUST00407,PROD0037,Electronics,UAE,Middle East,AED,Online,Apple Pay,10,2427.65,1586.77,0.27
ORDUAE0013399,12/31/2025,CUST00151,PROD0144,Home,UAE,Middle East,AED,In-Store,Cash,10,333.1,178.35,0.2
ORDUAE0013400,11/09/2025,CUST00488,PROD0139,Home,UAE,Middle East,AED,In-Store,Google Pay,2,206.03,87.92,0.06
ORDUAE0013401,13/02/2025,CUST00304,PROD0122,Home,UAE,Middle East,AED,Mobile,PayPal,9,444.46,258.14,0.08
ORDUAE0013343,2025-02-18,CUST00130,PROD0163,Beauty,UAE,Middle East,AED,Online,Bank Transfer,8,38.27,12.47,0.23
ORDUAE0013402,11/03/2025,CUST00351,PROD0113,Home,UAE,Middle East,AED,Online,PayPal,4,301.98,167.57,0.28
ORDUAE0013403,2025-12-14,CUST00368,PROD0195,Sports,UAE,Middle East,AED,In-Store,Google Pay,7,309.71,159.27,0.15
ORDUAE0013404,05/25/2025,CUST00430,PROD0148,Beauty,UAE,Middle East,AED,In-Store,Card,4,148.33,57.43,0.03
ORDUAE0013405,2025-11-06,CUST00288,PROD0075,Fashion,UAE,Middle East,AED,In-Store,Google Pay,9,74.76,33.88,0.2
ORDUAE0013406,04/13/2025,CUST00435,PROD0198,Sports,UAE,Middle East,AED,Online,PayPal,6,63.9,27.16,0.05
ORDUAE0013407,09/08/2025,CUST00482,PROD0127,Home,UAE,Middle East,AED,In-Store,Apple Pay,3,329.88,166.55,0.05
ORDUAE0013408,07/12/2025,CUST00043,PROD0132,Home,UAE,Middle East,AED,In-Store,Google Pay,8,457.7,221.34,0.12
ORDUAE0013409,2025-04-15,CUST00154,PROD0168,Beauty,UAE,Middle East,AED,Online,Cash,9,22.4,8.58,0.07
ORDUAE0013410,02/14/2025,CUST00010,PROD0035,Electronics,UAE,Middle East,AED,Online,Google Pay,2,2253.2,1449.47,0.2
ORDUAE0013411,2025-11-01,CUST00469,PROD0022,Electronics,UAE,Middle East,AED,Online,PayPal,8,1261.87,650.68,0.18
ORDUAE0013412,2025-12-04,CUST00011,PROD0097,Fashion,UAE,Middle East,AED,Mobile,Card,7,376.88,204.83,0.12
ORDUAE0013413,23/06/2025,CUST00387,PROD0153,Beauty,UAE,Middle East,AED,Mobile,Card,8,29.36,12.54,0.18
ORDUAE0013414,04/10/2025,CUST00085,PROD0028,Electronics,UAE,Middle East,AED,In-Store,Card,9,954.97,648.59,0.1
ORDUAE0013415,07/01/2025,CUST00487,PROD0075,Fashion,UAE,Middle East,AED,Mobile,PayPal,6,66.54,30.24,0.04
ORDUAE0013416,26/03/2025,CUST00427,PROD0140,Home,UAE,Middle East,AED,Mobile,Bank Transfer,3,207.38,99.29,0.15
ORDUAE0013417,10/27/2025,CUST00300,PROD0043,Electronics,UAE,Middle East,AED,Online,Card,3,1979.34,1013.08,0.24
ORDUAE0013418,09/13/2025,CUST00230,PROD0097,Fashion,UAE,Middle East,AED,In-Store,Google Pay,9,368.96,165.27,0.3
ORDUAE0013419,2025-08-01,CUST00436,PROD0014,Electronics,UAE,Middle East,AED,Online,PayPal,8,2113.24,1425.61,0.11
ORDUAE0013420,06/22/2025,CUST00327,PROD0132,Home,UAE,Middle East,AED,Mobile,Card,4,163.73,75.48,0.14
ORDUAE0013421,12/21/2025,CUST00040,PROD0120,Home,UAE,Middle East,AED,Mobile,Apple Pay,3,582.48,260.62,0.23
ORDUAE0013422,25/11/2025,CUST00223,PROD0097,Fashion,UAE,Middle East,AED,In-Store,Cash,8,190.88,103.85,0.05
ORDUAE0013423,2025-03-05,CUST00045,PROD0151,Beauty,UAE,Middle East,AED,Mobile,PayPal,6,179.22,80.78,0.0
ORDUAE0013424,07/28/2025,CUST00372,PROD0082,Fashion,UAE,Middle East,AED,Online,PayPal,5,172.82,68.27,0.11
ORDUAE0013425,2025-04-12,CUST00399,PROD0085,Fashion,UAE,Middle East,AED,Online,PayPal,6,220.17,116.46,0.15
ORDUAE0013426,21/12/2025,CUST00115,PROD0183,Sports,UAE,Middle East,AED,Mobile,Apple Pay,1,346.79,164.39,0.28
ORDUAE0013427,2025-04-20,CUST00441,PROD0078,Fashion,UAE,Middle East,AED,Mobile,Card,10,115.43,54.39,0.02
ORDUAE0013428,30/12/2025,CUST00325,PROD0160,Beauty,UAE,Middle East,AED,In-Store,PayPal,3,40.65,14.58,0.14
ORDUAE0013429,18/02/2025,CUST00495,PROD0172,Beauty,UAE,Middle East,AED,Online,Bank Transfer,7,136.88,47.15,0.3
ORDUAE0013430,02/06/2025,CUST00354,PROD0093,Fashion,UAE,Middle East,AED,Online,Card,9,159.45,82.98,0.17
ORDUAE0013431,05/01/2025,CUST00373,PROD0039,Electronics,UAE,Middle East,AED,Online,Card,9,1662.2,914.49,0.13
ORDUAE0013432,2025-09-12,CUST00249,PROD0118,Home,UAE,Middle East,AED,Online,Card,7,53.68,25.13,0.19
ORDUAE0013433,03/01/2025,CUST00211,PROD0154,Beauty,UAE,Middle East,AED,Online,PayPal,7,20.93,10.0,0.14
ORDUAE0013434,24/07/2025,CUST00444,PROD0019,Electronics,UAE,Middle East,AED,Online,Google Pay,10,1950.75,1183.78,0.18
ORDUAE0013435,06/10/2025,CUST00262,PROD0187,Sports,UAE,Middle East,AED,Online,Google Pay,8,261.61,114.52,0.18
ORDUAE0013436,03/10/2025,CUST00297,PROD0110,Home,UAE,Middle East,AED,Online,Google Pay,3,372.96,189.79,0.09
ORDUAE0013437,2025-02-17,CUST00491,PROD0048,Electronics,UAE,Middle East,AED,In-Store,Card,10,460.51,278.02,0.02
ORDUAE0013438,07/10/2025,CUST00380,PROD0055,Electronics,UAE,Middle East,AED,Online,Card,7,1852.46,1172.25,0.1
ORDUAE0013439,18/09/2025,CUST00340,PROD0059,Electronics,UAE,Middle East,AED,Mobile,Card,9,2454.49,1232.69,0.13
ORDUAE0013440,06/18/2025,CUST00436,PROD0116,Home,UAE,Middle East,AED,Online,Apple Pay,7,546.25,313.95,0.0
ORDUAE0013441,2025-02-20,CUST00447,PROD0047,Electronics,UAE,Middle East,AED,Mobile,PayPal,-2,371.26,203.04,0.3
ORDUAE0013442,2025-11-12,CUST00186,PROD0182,Sports,UAE,Middle East,AED,In-Store,Bank Transfer,8,334.59,165.98,
ORDUAE0013443,2025-09-05,CUST00106,PROD0011,Electronics,UAE,Middle East,AED,Mobile,Apple Pay,7,2006.26,1250.9,0.07
ORDUAE0013444,2025-11-17,CUST00099,PROD0121,Home,UAE,Middle East,AED,In-Store,Apple Pay,4,333.06,188.67,0.2
ORDUAE0013445,09/01/2025,CUST00471,PROD0046,Electronics,UAE,Middle East,AED,In-Store,Google Pay,4,1612.36,911.32,0.11
ORDUAE0013446,2025-09-11,CUST00286,PROD0180,Sports,UAE,Middle East,AED,In-Store,PayPal,9,321.99,146.0,0.02
ORDUAE0013447,04/08/2025,CUST00351,PROD0198,Sports,UAE,Middle East,AED,In-Store,Apple Pay,9,151.42,67.74,0.2
ORDUAE0013448,27/06/2025,CUST00112,PROD0170,Beauty,UAE,Middle East,AED,Mobile,PayPal,4,161.14,60.7,0.22
ORDUAE0013449,26/11/2025,CUST00377,PROD0091,Fashion,UAE,Middle East,AED,Mobile,Card,10,42.42,22.85,0.27
ORDUAE0013450,08/20/2025,CUST00368,PROD0187,Sports,UAE,Middle East,AED,In-Store,Card,5,154.67,77.98,0.17
ORDUAE0013451,2025-04-07,CUST00271,PROD0037,Electronics,UAE,Middle East,AED,In-Store,Card,5,1302.36,694.09,0.04
ORDUAE0013452,09/06/2025,CUST00401,PROD0165,Beauty,UAE,Middle East,AED,Mobile,Google Pay,10,143.35,64.55,0.1
ORDUAE0013453,02/09/2025,CUST00137,PROD0139,Home,UAE,Middle East,AED,Online,Bank Transfer,1,200.27,103.22,0.22
ORDUAE0013454,12/24/2025,CUST00214,PROD0141,Home,UAE,Middle East,AED,Online,Apple Pay,2,108.43,62.04,0.22
