order_id,order_date,customer_id,product_id,product_category,country,region,currency_code,sales_channel,payment_method,quantity,unit_price_local,cost_per_unit_local,discount_pct
ORDUSA0000016,01/02/2025,CUST00128,PROD0179,Sports,USA,North America,USD,In-Store,Apple Pay,4,82.77,39.79,0.08
ORDUSA0000017,10/09/2025,CUST00110,PROD0052,Electronics,USA,North America,USD,Online,Cash,2,2326.96,1518.96,0.15
ORDUSA0000018,07/14/2025,CUST00339,PROD0151,Beauty,USA,North America,USD,Mobile,Card,8,58.49,26.05,0.24
ORDUSA0000019,04/22/2025,CUST00030,PROD0019,Electronics,USA,North America,USD,In-Store,PayPal,1,267.83,156.9,0.16
ORDUSA0000020,2025-02-05,CUST00299,PROD0012,Electronics,USA,North America,USD,Online,Google Pay,10,728.61,442.28,0.13
ORDUSA0000021,2025-04-15,CUST00319,PROD0017,Electronics,USA,North America,USD,In-Store,Card,5,1224.48,817.0,0.0
ORDUSA0000022,10/03/2025,CUST00361,PROD0178,Sports,USA,North America,USD,In-Store,Card,2,310.16,144.69,0.25
ORDUSA0000023,09/28/2025,CUST00284,PROD0196,Sports,USA,North America,USD,In-Store,Bank Transfer,2,329.85,139.91,0.03
ORDUSA0000024,06/25/2025,CUST00142,PROD0014,Electronics,USA,North America,USD,In-Store,Google Pay,5,2277.54,1485.64,0.13
ORDUSA0000025,23/11/2025,CUST00280,PROD0009,Electronics,USA,North America,USD,Online,PayPal,9,172.72,88.7,0.27
ORDUSA0000026,17/03/2025,CUST00400,PROD0096,Fashion,USA,North America,USD,Online,Card,1,362.1,150.53,0.03
ORDUSA0000027,03/21/2025,CUST00411,PROD0165,Beauty,USA,North America,USD,Mobile,Cash,7,14.21,6.43,0.28
ORDUSA0000028,05/17/2025,CUST00408,PROD0121,Home,USA,North America,USD,In-Store,Card,8,164.56,93.3,0.09
ORDUSA0000029,09/04/2025,CUST00170,PROD0043,Electronics,USA,North America,USD,Online,Google Pay,5,975.19,577.01,0.25
ORDUSA0000030,2025-04-02,CUST00060,PROD0017,Electronics,USA,North America,USD,Mobile,Card,7,962.36,617.41,0.3
ORDUSA0000031,2025-01-23,CUST00161,PROD0077,Fashion,USA,North America,USD,Online,PayPal,4,161.58,63.32,0.1
ORDUSA0000032,2025-06-03,CUST00384,PROD0058,Electronics,USA,North America,USD,Online,PayPal,5,1452.87,776.6,0.11
ORDUSA0000033,2025-07-27,CUST00262,PROD0125,Home,USA,North America,USD,Mobile,Card,10,379.73,181.51,0.2
ORDUSA0000034,2025-03-28,CUST00413,PROD0171,Beauty,USA,North America,USD,Online,PayPal,6,25.88,12.72,0.09
ORDUSA0000035,2025-09-01,CUST00336,PROD0016,Electronics,USA,North America,USD,Mobile,Card,10,606.92,379.53,0.07
ORDUSA0000036,24/02/2025,CUST00411,PROD0173,Beauty,USA,North America,USD,Online,Apple Pay,8,18.54,6.76,0.14
ORDUSA0000037,01/11/2025,CUST00442,PROD0096,Fashion,USA,North America,USD,Mobile,Google Pay,9,185.03,98.84,0.05
ORDUSA0000038,23/11/2025,CUST00458,PROD0016,Electronics,USA,North America,USD,In-Store,PayPal,5,1183.7,743.88,0.1
ORDUSA0000039,2025-07-16,CUST00464,PROD0015,Electronics,USA,North America,USD,Online,Card,6,1425.14,819.23,0.13
ORDUSA0000040,22/10/2025,CUST00280,PROD0176,Sports,USA,North America,USD,Online,Google Pay,7,301.64,172.42,0.22
ORDUSA0000041,23/04/2025,CUST00274,PROD0161,Beauty,USA,North America,USD,Online,Card,7,133.11,62.73,0.29
ORDUSA0000042,12/06/2025,CUST00390,PROD0097,Fashion,USA,North America,USD,Online,PayPal,3,43.86,19.49,0.1
ORDUSA0000043,04/08/2025,CUST00334,PROD0054,Electronics,USA,North America,USD,Mobile,PayPal,1,2499.78,1407.36,0.23
ORDUSA0000044,04/13/2025,CUST00086,PROD0016,Electronics,USA,North America,USD,In-Store,Card,2,1475.33,795.55,0.23
ORDUSA0000045,02/28/2025,CUST00102,PROD0198,Sports,USA,North America,USD,Mobile,Card,5,210.01,118.33,0.28
ORDUSA0000046,2025-02-22,CUST00339,PROD0121,Home,USA,North America,USD,In-Store,Google Pay,2,485.89,253.57,0.16
ORDUSA0000047,07/01/2025,CUST00139,PROD0082,Fashion,USA,North America,USD,Mobile,Card,8,290.24,131.78,0.29
ORDUSA0000048,05/09/2025,CUST00238,PROD0170,Beauty,USA,North America,USD,Online,Apple Pay,4,151.22,50.75,0.07
ORDUSA0000049,15/01/2025,CUST00006,PROD0127,Home,USA,North America,USD,Mobile,Card,5,230.59,133.39,0.08
ORDUSA0000050,28/07/2025,CUST00125,PROD0016,Electronics,USA,North America,USD,In-Store,Card,8,1203.21,605.34,0.12
ORDUSA0000051,2025-10-11,CUST00099,PROD0091,Fashion,USA,North America,USD,Online,Cash,6,288.57,122.95,0.04
ORDUSA0000052,04/09/2025,CUST00185,PROD0117,Home,USA,North America,USD,In-Store,Card,9,374.2,223.21,0.09
ORDUSA0000053,06/03/2025,CUST00146,PROD0035,Electronics,USA,North America,USD,Online,Card,3,1648.99,1047.94,0.0
ORDUSA0000054,27/01/2025,CUST00416,PROD0072,Fashion,USA,North America,USD,Mobile,PayPal,7,209.4,100.11,0.05
ORDUSA0000055,2025-03-02,CUST00302,PROD0016,Electronics,USA,North America,USD,In-Store,Bank Transfer,4,1972.88,1121.52,0.09
ORDUSA0000056,2025-01-31,CUST00081,PROD0040,Electronics,USA,North America,USD,Mobile,Card,4,771.92,397.24,0.17
ORDUSA0000029,05/30/2025,CUST00302,PROD0136,Home,USA,North America,USD,Online,Apple Pay,8,79.86,36.9,0.24
ORDUSA0000057,2025-02-28,CUST00292,PROD0189,Sports,USA,North America,USD,Online,Card,3,43.57,18.73,0.22
ORDUSA0000058,19/12/2025,CUST00310,PROD0090,Fashion,USA,North America,USD,In-Store,Google Pay,8,189.16,91.11,0.22
ORDUSA0000059,2025-10-22,CUST00227,PROD0044,Electronics,USA,North America,USD,Mobile,Cash,5,1504.18,958.7,0.16
ORDUSA0000060,2025-08-12,CUST00356,PROD0038,Electronics,USA,North America,USD,Mobile,Cash,7,933.27,579.21,0.1
ORDUSA0000061,10/09/2025,CUST00446,PROD0131,Home,USA,North America,USD,Online,Card,7,524.35,298.09,
ORDUSA0000062,23/09/2025,CUST00358,PROD0073,Fashion,USA,North America,USD,In-Store,PayPal,1,101.33,47.97,0.13
ORDUSA0000063,11/08/2025,CUST00061,PROD0041,Electronics,USA,North America,USD,In-Store,Card,7,369.04,250.43,0.14
ORDUSA0000064,2025-05-30,CUST00261,PROD0060,Electronics,USA,North America,USD,In-Store,PayPal,8,722.77,433.1,0.28
ORDUSA0000065,22/05/2025,CUST00251,PROD0005,Electronics,USA,North America,USD,Online,Apple Pay,1,814.67,451.12,0.3
ORDUSA0000066,26/06/2025,CUST00439,PROD0091,Fashion,USA,North America,USD,In-Store,PayPal,6,351.1,191.96,0.11
ORDUSA0000067,2025-08-31,CUST00446,PROD0048,Electronics,USA,North America,USD,Mobile,PayPal,3,1314.02,665.77,0.18
ORDUSA0000068,27/09/2025,CUST00204,PROD0149,Beauty,USA,North America,USD,Online,Card,3,22.72,10.47,0.19
ORDUSA0000069,2025-12-12,CUST00472,PROD0173,Beauty,USA,North America,USD,Online,Card,8,158.31,51.68,0.19
ORDUSA0000070,08/11/2025,CUST00151,PROD0006,Electronics,USA,North America,USD,In-Store,Apple Pay,3,1780.9,1180.05,0.24
ORDUSA0000071,29/09/2025,CUST00299,PROD0076,Fashion,USA,North America,USD,In-Store,Apple Pay,2,253.56,112.84,0.15
ORDUSA0000072,24/08/2025,CUST00301,PROD0077,Fashion,USA,North America,USD,In-Store,Google Pay,5,279.1,113.55,0.1
ORDUSA0000073,09/05/2025,CUST00359,PROD0198,Sports,USA,North America,USD,Mobile,Card,8,55.2,25.87,0.09
ORDUSA0000074,22/07/2025,CUST00398,PROD0197,Sports,USA,North America,USD,Online,Google Pay,1,320.5,171.19,0.27
ORDUSA0000075,2025-04-23,CUST00226,PROD0128,Home,USA,North America,USD,Online,Card,3,391.82,228.28,0.09
ORDUSA0000076,16/02/2025,CUST00085,PROD0069,Fashion,USA,North America,USD,Online,PayPal,9,353.67,156.39,0.08
ORDUSA0000077,2025-06-01,CUST00204,PROD0161,Beauty,USA,North America,USD,Mobile,Apple Pay,2,33.93,16.76,0.22
ORDUSA0000078,16/02/2025,CUST00120,PROD0157,Beauty,USA,North America,USD,Online,PayPal,5,109.38,51.19,0.03
ORDUSA0000079,2025-06-17,CUST00253,PROD0141,Home,USA,North America,USD,Online,Card,5,403.57,177.98,0.01
ORDUSA0000080,11/03/2025,CUST00051,PROD0035,Electronics,USA,North America,USD,Online,Bank Transfer,9,1134.95,719.11,0.12
ORDUSA0000081,2025-01-17,CUST00184,PROD0123,Home,USA,North America,USD,Online,PayPal,6,95.64,51.97,0.29
ORDUSA0000082,08/21/2025,CUST00106,PROD0008,Electronics,USA,North America,USD,In-Store,Bank Transfer,1,268.86,150.57,0.24
ORDUSA0000083,10/28/2025,CUST00129,PROD0119,Home,USA,North America,USD,Mobile,Card,10,41.59,23.89,0.04
ORDUSA0000084,01/14/2025,CUST00059,PROD0056,Electronics,USA,North America,USD,Online,Apple Pay,6,187.09,102.48,0.13
ORDUSA0000085,2025-09-20,CUST00330,PROD0084,Fashion,USA,North America,USD,Online,PayPal,1,297.72,159.13,0.09
ORDUSA0000086,25/07/2025,CUST00320,PROD0031,Electronics,USA,North America,USD,In-Store,PayPal,2,2263.28,1262.87,0.04
ORDUSA0000087,2025-07-15,CUST00283,PROD0081,Fashion,USA,North America,USD,In-Store,PayPal,2,322.41,128.79,0.26
ORDUSA0000088,27/04/2025,CUST00352,PROD0029,Electronics,USA,North America,USD,Online,PayPal,2,884.49,492.0,0.29
ORDUSA0000089,02/13/2025,CUST00063,PROD0054,Electronics,USA,North America,USD,Online,Apple Pay,3,1457.47,882.59,0.1
ORDUSA0000090,2025-08-05,CUST00056,PROD0170,Beauty,USA,North America,USD,Online,Card,2,108.25,38.79,0.07
ORDUSA0000091,2025-05-23,CUST00476,PROD0068,Fashion,USA,North America,USD,Online,PayPal,10,255.09,124.81,
ORDUSA0000092,03/04/2025,CUST00380,PROD0107,Home,USA,North America,USD,In-Store,Card,1,141.59,63.12,0.02
ORDUSA0000093,09/29/2025,CUST00027,PROD0048,Electronics,USA,North America,USD,Online,PayPal,5,1845.75,1180.97,0.03
ORDUSA0000094,12/12/2025,CUST00057,PROD0109,Home,USA,North America,USD,Online,Bank Transfer,8,271.94,124.77,0.1
ORDUSA0000095,2025-09-27,CUST00131,PROD0137,Home,USA,North America,USD,Online,Card,1,44.3,21.01,0.04
ORDUSA0000096,08/09/2025,CUST00022,PROD0032,Electronics,USA,North America,USD,Online,PayPal,9,2108.38,1360.15,0.26
ORDUSA0000097,2025-06-10,CUST00317,PROD0065,Fashion,USA,North America,USD,Online,PayPal,5,68.19,26.15,0.24
ORDUSA0000098,15/02/2025,CUST00399,PROD0129,Home,USA,North America,USD,Mobile,Card,9,84.04,48.47,0.07
ORDUSA0000099,2025-09-29,CUST00390,PROD0068,Fashion,USA,North America,USD,Online,Apple Pay,3,113.6,46.0,0.18
ORDUSA0000100,18/11/2025,CUST00162,PROD0050,Electronics,USA,North America,USD,Online,Bank Transfer,10,1661.03,1125.47,0.29
ORDUSA0000101,20/11/2025,CUST00040,PROD0029,Electronics,USA,North America,USD,In-Store,Bank Transfer,2,879.46,511.27,0.25
ORDUSA0000102,2025-11-11,CUST00244,PROD0178,Sports,USA,North America,USD,In-Store,PayPal,1,168.41,91.91,0.1
ORDUSA0000103,22/02/2025,CUST00082,PROD0190,Sports,USA,North America,USD,Mobile,Card,1,101.76,48.72,0.16
ORDUSA0000104,29/07/2025,CUST00371,PROD0158,Beauty,USA,North America,USD,In-Store,Card,6,21.21,7.15,0.09
ORDUSA0000105,18/03/2025,CUST00481,PROD0195,Sports,USA,North America,USD,Online,Bank Transfer,5,339.34,178.4,0.18
ORDUSA0000106,06/18/2025,CUST00159,PROD0102,Fashion,USA,North America,USD,In-Store,Apple Pay,9,60.04,29.66,0.01
ORDUSA0000107,09/06/2025,CUST00339,PROD0050,Electronics,USA,North America,USD,Online,Card,2,1343.07,802.03,0.16
ORDUSA0000108,02/11/2025,CUST00347,PROD0114,Home,USA,North America,USD,Online,Card,10,493.06,221.78,0.12
ORDUSA0000109,2025-05-26,CUST00226,PROD0195,Sports,USA,North America,USD,In-Store,Card,8,318.31,138.44,0.17
ORDUSA0000110,2025-09-15,CUST00284,PROD0025,Electronics,USA,North America,USD,Online,Card,10,475.24,259.01,0.26
ORDUSA0000111,05/03/2025,CUST00231,PROD0139,Home,USA,North America,USD,Online,Card,9,122.52,61.11,0.07
ORDUSA0000112,28/01/2025,CUST00172,PROD0189,Sports,USA,North America,USD,In-Store,Card,6,94.1,43.04,0.21
ORDUSA0000113,2025-08-30,CUST00281,PROD0019,Electronics,USA,North America,USD,Mobile,Apple Pay,10,162.34,83.49,0.25
ORDUSA0000114,26/02/2025,CUST00009,PROD0133,Home,USA,North America,USD,Online,Card,10,295.98,130.22,0.18
ORDUSA0000115,30/05/2025,CUST00270,PROD0070,Fashion,USA,North America,USD,Online,PayPal,3,274.14,108.16,0.02
ORDUSA0000116,10/11/2025,CUST00376,PROD0138,Home,USA,North America,USD,Online,PayPal,6,182.04,76.99,0.1
ORDUSA0000117,06/20/2025,CUST00094,PROD0038,Electronics,USA,North America,USD,Online,PayPal,3,2101.4,1309.68,0.14
ORDUSA0000118,08/23/2025,CUST00243,PROD0050,Electronics,USA,North America,USD,Online,Card,1,891.65,495.59,0.24
ORDUSA0000119,27/05/2025,CUST00459,PROD0118,Home,USA,North America,USD,Mobile,Card,5,109.71,53.35,0.22
ORDUSA0000120,2025-09-12,CUST00280,PROD0012,Electronics,USA,North America,USD,Online,Google Pay,2,1858.64,955.73,0.25
ORDUSA0000121,05/12/2025,CUST00223,PROD0021,Electronics,USA,North America,USD,Online,Bank Transfer,8,976.14,495.51,0.11
ORDUSA0000122,2025-02-08,CUST00018,PROD0177,Sports,USA,North America,USD,In-Store,PayPal,3,334.42,142.36,0.23
ORDUSA0000123,07/07/2025,CUST00272,PROD0042,Electronics,USA,North America,USD,Online,Bank Transfer,8,2379.74,1349.22,0.17
ORDUSA0000124,05/08/2025,CUST00314,PROD0018,Electronics,USA,North America,USD,Online,Card,9,426.74,272.9,0.06
ORDUSA0000125,04/13/2025,CUST00342,PROD0161,Beauty,USA,North America,USD,Online,Card,8,179.53,83.64,0.3
ORDUSA0000126,29/05/2025,CUST00072,PROD0035,Electronics,USA,North America,USD,Mobile,Apple Pay,3,2015.19,1192.14,0.06
ORDUSA0000127,2025-10-11,CUST00246,PROD0084,Fashion,USA,North America,USD,Online,Apple Pay,10,356.59,139.49,0.22
ORDUSA0000128,02/07/2025,CUST00094,PROD0142,Home,USA,North America,USD,Mobile,Bank Transfer,9,232.93,134.64,0.19
ORDUSA0000129,01/29/2025,CUST00129,PROD0033,Electronics,USA,North America,USD,In-Store,Card,4,963.15,644.7,0.25
ORDUSA0000130,2025-03-06,CUST00462,PROD0184,Sports,USA,North America,USD,Online,PayPal,3,215.3,108.62,0.19
ORDUSA0000131,01/22/2025,CUST00255,PROD0164,Beauty,USA,North America,USD,Online,Google Pay,5,120.69,55.28,0.19
ORDUSA0000132,04/06/2025,CUST00105,PROD0102,Fashion,USA,North America,USD,Online,Apple Pay,8,52.36,20.43,0.15
ORDUSA0000133,2025-06-13,CUST00231,PROD0056,Electronics,USA,North America,USD,Mobile,Card,6,1360.2,706.1,0.04
ORDUSA0000134,2025-07-16,CUST00264,PROD0019,Electronics,USA,North America,USD,Online,Cash,6,2344.32,1476.46,0.05
ORDUSA0000135,01/12/2025,CUST00432,PROD0161,Beauty,USA,North America,USD,Mobile,PayPal,4,109.17,35.89,0.18
ORDUSA0000136,01/05/2025,CUST00284,PROD0095,Fashion,USA,North America,USD,Online,Google Pay,7,162.23,72.7,0.06
ORDUSA0000137,09/10/2025,CUST00481,PROD0089,Fashion,USA,North America,USD,Mobile,Bank Transfer,3,390.66,174.61,0.1
ORDUSA0000138,18/09/2025,CUST00072,PROD0039,Electronics,USA,North America,USD,In-Store,Card,6,2039.32,1210.3,0.27
ORDUSA0000139,2025-07-21,CUST00189,PROD0116,Home,USA,North America,USD,In-Store,Card,9,338.11,185.14,0.24
ORDUSA0000140,26/10/2025,CUST00297,PROD0027,Electronics,USA,North America,USD,In-Store,Apple Pay,1,1552.74,850.58,0.29
ORDUSA0000141,09/03/2025,CUST00057,PROD0143,Home,USA,North America,USD,In-Store,Apple Pay,7,122.75,66.6,0.28
ORDUSA0000142,19/03/2025,CUST00107,PROD0087,Fashion,USA,North America,USD,In-Store,PayPal,8,352.31,177.95,0.04
ORDUSA0000143,27/09/2025,CUST00412,PROD0191,Sports,USA,North America,USD,Online,Card,6,200.27,104.47,0.2
ORDUSA0000144,07/05/2025,CUST00246,PROD0118,Home,USA,North America,USD,In-Store,Card,5,471.86,258.05,0.15
ORDUSA0000145,21/05/2025,CUST00148,PROD0199,Sports,USA,North America,USD,Online,Bank Transfer,7,290.06,165.86,0.09
ORDUSA0000146,2025-08-15,CUST00380,PROD0060,Electronics,USA,North America,USD,Online,PayPal,9,787.16,473.21,0.03
ORDUSA0000147,09/29/2025,CUST00282,PROD0043,Electronics,USA,North America,USD,In-Store,Card,8,386.28,246.73,
ORDUSA0000148,01/09/2025,CUST00274,PROD0042,Electronics,USA,North America,USD,In-Store,Apple Pay,5,1667.86,1106.51,0.17
ORDUSA0000149,31/03/2025,CUST00149,PROD0147,Beauty,USA,North America,USD,Mobile,Card,7,143.95,50.89,0.26
ORDUSA0000150,11/05/2025,CUST00140,PROD0037,Electronics,USA,North America,USD,Mobile,Card,9,1382.15,912.31,0.15
ORDUSA0000151,2025-08-23,CUST00460,PROD0011,Electronics,USA,North America,USD,Online,Card,5,1484.29,944.47,0.26
ORDUSA0000152,14/02/2025,CUST00137,PROD0081,Fashion,USA,North America,USD,In-Store,Card,6,375.93,143.29,0.13
ORDUSA0000153,10/21/2025,CUST00455,PROD0047,Electronics,USA,North America,USD,Online,PayPal,2,1243.68,657.59,0.28
ORDUSA0000154,24/11/2025,CUST00282,PROD0008,Electronics,USA,North America,USD,Online,Card,8,509.99,323.64,0.12
ORDUSA0000155,2025-05-07,CUST00425,PROD0119,Home,USA,North America,USD,In-Store,Google Pay,8,335.78,162.89,0.03
ORDUSA0000156,10/02/2025,CUST00029,PROD0097,Fashion,USA,North America,USD,Online,Google Pay,4,293.84,136.08,0.13
ORDUSA0000157,10/16/2025,CUST00024,PROD0090,Fashion,USA,North America,USD,In-Store,Bank Transfer,1,173.48,90.0,0.17
ORDUSA0000158,01/31/2025,CUST00216,PROD0140,Home,USA,North America,USD,Mobile,PayPal,3,470.62,262.53,0.19
ORDUSA0000159,13/07/2025,CUST00271,PROD0160,Beauty,USA,North America,USD,Online,Cash,3,121.1,46.33,0.16
ORDUSA0000160,12/01/2025,CUST00480,PROD0176,Sports,USA,North America,USD,Online,Apple Pay,7,291.71,129.68,0.08
ORDUSA0000161,05/12/2025,CUST00361,PROD0108,Home,USA,North America,USD,In-Store,Google Pay,4,155.41,68.09,0.18
ORDUSA0000162,25/07/2025,CUST00295,PROD0003,Electronics,USA,North America,USD,Online,Card,1,479.32,325.38,0.27
ORDUSA0000163,06/14/2025,CUST00377,PROD0104,Fashion,USA,North America,USD,Online,Card,4,180.09,76.86,0.18
ORDUSA0000164,12/10/2025,CUST00193,PROD0133,Home,USA,North America,USD,Online,Card,7,480.05,229.16,0.04
ORDUSA0000165,26/04/2025,CUST00125,PROD0076,Fashion,USA,North America,USD,Mobile,Card,1,235.89,128.45,0.04
ORDUSA0000166,19/08/2025,CUST00412,PROD0006,Electronics,USA,North America,USD,Online,Apple Pay,5,1036.34,631.02,0.02
ORDUSA0000167,22/04/2025,CUST00387,PROD0141,Home,USA,North America,USD,Online,Google Pay,1,158.61,72.04,0.22
ORDUSA0000168,12/27/2025,CUST00263,PROD0039,Electronics,USA,North America,USD,Online,Card,5,1044.56,622.62,0.08
ORDUSA0000169,06/13/2025,CUST00369,PROD0091,Fashion,USA,North America,USD,Online,PayPal,4,302.97,115.96,0.18
ORDUSA0000170,28/04/2025,CUST00252,PROD0022,Electronics,USA,North America,USD,In-Store,Card,6,754.72,488.97,0.19
ORDUSA0000171,03/28/2025,CUST00039,PROD0128,Home,USA,North America,USD,In-Store,PayPal,9,594.58,352.17,0.25
ORDUSA0000172,07/31/2025,CUST00479,PROD0106,Home,USA,North America,USD,Mobile,Card,1,162.48,81.58,0.19
ORDUSA0000173,01/09/2025,CUST00221,PROD0092,Fashion,USA,North America,USD,In-Store,PayPal,5,225.9,96.85,0.21
ORDUSA0000174,2025-02-19,CUST00290,PROD0149,Beauty,USA,North America,USD,Online,Card,6,55.45,21.71,0.12
ORDUSA0000175,12/17/2025,CUST00360,PROD0125,Home,USA,North America,USD,In-Store,Google Pay,2,266.96,130.25,0.19
ORDUSA0000176,27/11/2025,CUST00291,PROD0088,Fashion,USA,North America,USD,In-Store,Google Pay,9,369.68,154.92,0.21
ORDUSA0000177,17/12/2025,CUST00421,PROD0005,Electronics,USA,North America,USD,Mobile,Bank Transfer,6,186.8,100.37,0.25
ORDUSA0000178,10/16/2025,CUST00371,PROD0011,Electronics,USA,North America,USD,In-Store,Apple Pay,9,929.57,591.22,0.3
ORDUSA0000179,01/28/2025,CUST00140,PROD0128,Home,USA,North America,USD,Online,Apple Pay,10,574.72,282.42,0.01
ORDUSA0000180,2025-07-02,CUST00043,PROD0075,Fashion,USA,North America,USD,Mobile,PayPal,7,57.14,27.72,0.21
ORDUSA0000181,2025-03-20,CUST00221,PROD0101,Fashion,USA,North America,USD,Online,PayPal,5,191.78,97.7,0.03
ORDUSA0000182,02/22/2025,CUST00372,PROD0087,Fashion,USA,North America,USD,Online,Bank Transfer,6,348.89,133.31,0.23
ORDUSA0000183,2025-10-20,CUST00154,PROD0153,Beauty,USA,North America,USD,Online,PayPal,5,55.63,19.26,0.08
ORDUSA0000184,2025-05-07,CUST00195,PROD0017,Electronics,USA,North America,USD,In-Store,Bank Transfer,2,468.4,234.77,0.25
ORDUSA0000185,2025-08-09,CUST00377,PROD0022,Electronics,USA,North America,USD,Mobile,Card,4,1275.67,678.62,0.1
ORDUSA0000186,05/05/2025,CUST00394,PROD0097,Fashion,USA,North America,USD,Online,Apple Pay,2,374.53,155.04,0.05
ORDUSA0000187,12/29/2025,CUST00079,PROD0190,Sports,USA,North America,USD,Online,Card,7,242.08,102.9,0.08
ORDUSA0000188,2025-08-18,CUST00275,PROD0110,Home,USA,North America,USD,Online,PayPal,7,344.44,193.69,0.27
ORDUSA0000189,2025-05-08,CUST00495,PROD0149,Beauty,USA,North America,USD,In-Store,Card,10,177.21,78.32,0.23
ORDUSA0000190,05/13/2025,CUST00354,PROD0007,Electronics,USA,North America,USD,In-Store,PayPal,10,669.42,379.79,0.2
ORDUSA0000191,09/05/2025,CUST00179,PROD0002,Electronics,USA,North America,USD,Online,Google Pay,3,968.57,544.1,0.16
ORDUSA0000192,20/08/2025,CUST00380,PROD0105,Fashion,USA,North America,USD,Online,Card,1,343.44,168.34,0.05
ORDUSA0000193,2025-06-19,CUST00453,PROD0011,Electronics,USA,North America,USD,Online,PayPal,3,588.01,363.58,0.22
ORDUSA0000194,2025-01-03,CUST00101,PROD0085,Fashion,USA,North America,USD,Online,Card,2,241.51,124.6,0.11
ORDUSA0000195,2025-09-08,CUST00417,PROD0056,Electronics,USA,North America,USD,Mobile,Card,7,1529.46,860.51,0.19
ORDUSA0000196,2025-11-11,CUST00306,PROD0175,Beauty,USA,North America,USD,Online,Card,5,29.88,11.57,0.12
ORDUSA0000197,2025-09-07,CUST00231,PROD0072,Fashion,USA,North America,USD,In-Store,Google Pay,3,233.09,107.98,0.09
ORDUSA0000198,09/06/2025,CUST00086,PROD0146,Beauty,USA,North America,USD,Online,PayPal,8,79.55,32.5,0.13
ORDUSA0000199,23/04/2025,CUST00294,PROD0049,Electronics,USA,North America,USD,Online,Card,8,1479.28,945.35,0.15
ORDUSA0000200,10/05/2025,CUST00017,PROD0129,Home,USA,North America,USD,In-Store,PayPal,7,97.35,55.43,0.09
ORDUSA0000201,14/02/2025,CUST00324,PROD0053,Electronics,USA,North America,USD,Mobile,Card,4,2055.15,1245.06,0.21
ORDUSA0000202,04/16/2025,CUST00440,PROD0119,Home,USA,North America,USD,In-Store,PayPal,3,221.25,120.96,0.08
ORDUSA0000203,02/18/2025,CUST00365,PROD0172,Beauty,USA,North America,USD,Mobile,Apple Pay,5,157.4,53.96,0.07
ORDUSA0000204,13/12/2025,CUST00207,PROD0054,Electronics,USA,North America,USD,Online,Bank Transfer,7,1031.65,529.85,0.23
ORDUSA0000205,08/07/2025,CUST00436,PROD0060,Electronics,USA,North America,USD,Mobile,Card,-1,368.88,248.99,0.21
ORDUSA0000206,08/08/2025,CUST00350,PROD0074,Fashion,USA,North America,USD,Online,Card,9,241.73,115.12,0.1
ORDUSA0000207,08/24/2025,CUST00452,PROD0041,Electronics,USA,North America,USD,Online,Google Pay,1,2480.82,1431.44,0.27
ORDUSA0000208,05/21/2025,CUST00220,PROD0060,Electronics,USA,North America,USD,In-Store,Card,3,271.7,166.45,0.23
ORDUSA0000209,20/04/2025,CUST00217,PROD0106,Home,USA,North America,USD,Online,Bank Transfer,8,45.2,24.64,0.3
ORDUSA0000210,07/16/2025,CUST00347,PROD0075,Fashion,USA,North America,USD,In-Store,Card,5,76.42,39.09,0.04
